query_id Q0 docid rank TfIdf_score system_name
11 Q0 1923 1 0.633943 BM25
11 Q0 2699 2 0.542679 BM25
11 Q0 2316 3 0.542396 BM25
11 Q0 1872 4 0.418294 BM25
11 Q0 2603 5 0.416949 BM25
11 Q0 3150 6 0.413457 BM25
11 Q0 2906 7 0.395271 BM25
11 Q0 2527 8 0.390799 BM25
11 Q0 3148 9 0.359343 BM25
11 Q0 3080 10 0.345343 BM25
11 Q0 3171 11 0.334018 BM25
11 Q0 1903 12 0.310937 BM25
11 Q0 2717 13 0.302252 BM25
11 Q0 3077 14 0.291245 BM25
11 Q0 1098 15 0.285500 BM25
11 Q0 2246 16 0.281368 BM25
11 Q0 2705 17 0.277241 BM25
11 Q0 281 18 0.265508 BM25
11 Q0 1678 19 0.255275 BM25
11 Q0 2295 20 0.250169 BM25
11 Q0 1366 21 0.248842 BM25
11 Q0 1642 22 0.248674 BM25
11 Q0 1627 23 0.243698 BM25
11 Q0 2406 24 0.243237 BM25
11 Q0 2317 25 0.242384 BM25
11 Q0 3123 26 0.234299 BM25
11 Q0 2003 27 0.233829 BM25
11 Q0 3057 28 0.232953 BM25
11 Q0 2814 29 0.228257 BM25
11 Q0 1703 30 0.227841 BM25
11 Q0 1459 31 0.217917 BM25
11 Q0 651 32 0.214186 BM25
11 Q0 1472 33 0.204737 BM25
11 Q0 1835 34 0.203958 BM25
11 Q0 628 35 0.201749 BM25
11 Q0 2091 36 0.195618 BM25
11 Q0 724 37 0.192598 BM25
11 Q0 2716 38 0.184278 BM25
11 Q0 2782 39 0.180758 BM25
11 Q0 2645 40 0.177375 BM25
11 Q0 265 41 0.176425 BM25
11 Q0 2198 42 0.176366 BM25
11 Q0 3130 43 0.175661 BM25
11 Q0 2867 44 0.173965 BM25
11 Q0 1466 45 0.167674 BM25
11 Q0 795 46 0.163939 BM25
11 Q0 920 47 0.163723 BM25
11 Q0 2661 48 0.163723 BM25
11 Q0 2710 49 0.161399 BM25
11 Q0 2873 50 0.158262 BM25
11 Q0 2787 51 0.150638 BM25
11 Q0 321 52 0.146263 BM25
11 Q0 3105 53 0.146127 BM25
11 Q0 2219 54 0.141233 BM25
11 Q0 2305 55 0.138368 BM25
11 Q0 1142 56 0.137758 BM25
11 Q0 2081 57 0.137690 BM25
11 Q0 1852 58 0.137456 BM25
11 Q0 2922 59 0.136077 BM25
11 Q0 1552 60 0.134726 BM25
11 Q0 1306 61 0.131668 BM25
11 Q0 1046 62 0.130453 BM25
11 Q0 2084 63 0.130026 BM25
11 Q0 1861 64 0.129856 BM25
11 Q0 2320 65 0.126754 BM25
11 Q0 3185 66 0.125923 BM25
11 Q0 1188 67 0.125492 BM25
11 Q0 2897 68 0.125298 BM25
11 Q0 1425 69 0.123270 BM25
11 Q0 2928 70 0.122923 BM25
11 Q0 2826 71 0.121117 BM25
11 Q0 1115 72 0.118648 BM25
11 Q0 2650 73 0.117727 BM25
11 Q0 1769 74 0.116157 BM25
11 Q0 2593 75 0.114406 BM25
11 Q0 1462 76 0.114341 BM25
11 Q0 1183 77 0.113930 BM25
11 Q0 731 78 0.113346 BM25
11 Q0 2765 79 0.112908 BM25
11 Q0 1860 80 0.109680 BM25
11 Q0 2470 81 0.108769 BM25
11 Q0 2254 82 0.108769 BM25
11 Q0 2398 83 0.107492 BM25
11 Q0 2941 84 0.106864 BM25
11 Q0 1485 85 0.106546 BM25
11 Q0 249 86 0.105914 BM25
11 Q0 2898 87 0.104735 BM25
11 Q0 2647 88 0.104586 BM25
11 Q0 1073 89 0.104257 BM25
11 Q0 2652 90 0.101778 BM25
11 Q0 1457 91 0.101038 BM25
11 Q0 2076 92 0.099432 BM25
11 Q0 111 93 0.099302 BM25
11 Q0 48 94 0.099063 BM25
11 Q0 252 95 0.097437 BM25
11 Q0 1475 96 0.097184 BM25
11 Q0 1467 97 0.096479 BM25
11 Q0 1710 98 0.095691 BM25
11 Q0 2880 99 0.095035 BM25
11 Q0 2542 100 0.094126 BM25
