query_id Q0 docid rank TfIdf_score system_name
5 Q0 1923 1 0.740053 BM25
5 Q0 2003 2 0.589878 BM25
5 Q0 2035 3 0.544211 BM25
5 Q0 2629 4 0.490344 BM25
5 Q0 23 5 0.465217 BM25
5 Q0 2321 6 0.450079 BM25
5 Q0 1829 7 0.440730 BM25
5 Q0 2399 8 0.416465 BM25
5 Q0 1742 9 0.356086 BM25
5 Q0 1682 10 0.343102 BM25
5 Q0 529 11 0.342624 BM25
5 Q0 756 12 0.332080 BM25
5 Q0 2271 13 0.327545 BM25
5 Q0 3144 14 0.325685 BM25
5 Q0 2299 15 0.324320 BM25
5 Q0 1272 16 0.323501 BM25
5 Q0 2501 17 0.322973 BM25
5 Q0 2169 18 0.316432 BM25
5 Q0 2960 19 0.306919 BM25
5 Q0 2947 20 0.291032 BM25
5 Q0 2942 21 0.287315 BM25
5 Q0 1281 22 0.285381 BM25
5 Q0 3102 23 0.285164 BM25
5 Q0 1188 24 0.284290 BM25
5 Q0 1937 25 0.281133 BM25
5 Q0 1960 26 0.279230 BM25
5 Q0 946 27 0.278854 BM25
5 Q0 2106 28 0.277198 BM25
5 Q0 3147 29 0.276137 BM25
5 Q0 251 30 0.275261 BM25
5 Q0 537 31 0.270686 BM25
5 Q0 1853 32 0.269874 BM25
5 Q0 1698 33 0.267671 BM25
5 Q0 149 34 0.267259 BM25
5 Q0 2357 35 0.266892 BM25
5 Q0 1502 36 0.263650 BM25
5 Q0 1465 37 0.259644 BM25
5 Q0 1392 38 0.257639 BM25
5 Q0 2716 39 0.256962 BM25
5 Q0 679 40 0.250829 BM25
5 Q0 1764 41 0.248438 BM25
5 Q0 1962 42 0.244315 BM25
5 Q0 1947 43 0.243303 BM25
5 Q0 2078 44 0.238123 BM25
5 Q0 2145 45 0.236622 BM25
5 Q0 153 46 0.235202 BM25
5 Q0 1708 47 0.233996 BM25
5 Q0 1409 48 0.232232 BM25
5 Q0 1827 49 0.230912 BM25
5 Q0 2439 50 0.222109 BM25
5 Q0 173 51 0.221295 BM25
5 Q0 1253 52 0.221277 BM25
5 Q0 892 53 0.218035 BM25
5 Q0 2483 54 0.217342 BM25
5 Q0 2645 55 0.214690 BM25
5 Q0 2247 56 0.210542 BM25
5 Q0 2704 57 0.210450 BM25
5 Q0 2873 58 0.208932 BM25
5 Q0 1612 59 0.207550 BM25
5 Q0 2980 60 0.207395 BM25
5 Q0 2067 61 0.204892 BM25
5 Q0 1978 62 0.204668 BM25
5 Q0 1738 63 0.204316 BM25
5 Q0 2812 64 0.204209 BM25
5 Q0 1664 65 0.204079 BM25
5 Q0 1010 66 0.204074 BM25
5 Q0 2622 67 0.198782 BM25
5 Q0 1699 68 0.198328 BM25
5 Q0 1642 69 0.197325 BM25
5 Q0 2542 70 0.196949 BM25
5 Q0 606 71 0.196593 BM25
5 Q0 2985 72 0.196193 BM25
5 Q0 1605 73 0.195379 BM25
5 Q0 2407 74 0.194625 BM25
5 Q0 2950 75 0.193773 BM25
5 Q0 2508 76 0.189197 BM25
5 Q0 2569 77 0.186539 BM25
5 Q0 2714 78 0.179192 BM25
5 Q0 2514 79 0.178533 BM25
5 Q0 2786 80 0.176755 BM25
5 Q0 2438 81 0.175714 BM25
5 Q0 1646 82 0.175458 BM25
5 Q0 2036 83 0.172489 BM25
5 Q0 3127 84 0.171916 BM25
5 Q0 2138 85 0.171845 BM25
5 Q0 1852 86 0.171386 BM25
5 Q0 1693 87 0.169977 BM25
5 Q0 1671 88 0.169945 BM25
5 Q0 2892 89 0.169028 BM25
5 Q0 22 90 0.168885 BM25
5 Q0 2710 91 0.167672 BM25
5 Q0 2155 92 0.166274 BM25
5 Q0 1602 93 0.166033 BM25
5 Q0 117 94 0.165072 BM25
5 Q0 2756 95 0.164737 BM25
5 Q0 1930 96 0.162431 BM25
5 Q0 3040 97 0.162332 BM25
5 Q0 267 98 0.161212 BM25
5 Q0 2077 99 0.160119 BM25
5 Q0 2689 100 0.157220 BM25
