query_id Q0 docid rank TfIdf_score system_name
40 Q0 2406 1 1.466183 BM25
40 Q0 1588 2 1.069817 BM25
40 Q0 1922 3 1.032700 BM25
40 Q0 3105 4 0.952716 BM25
40 Q0 1853 5 0.952401 BM25
40 Q0 2316 6 0.919188 BM25
40 Q0 1098 7 0.877039 BM25
40 Q0 2958 8 0.861270 BM25
40 Q0 2603 9 0.854782 BM25
40 Q0 3059 10 0.800764 BM25
40 Q0 2513 11 0.799767 BM25
40 Q0 2295 12 0.767650 BM25
40 Q0 2651 13 0.743549 BM25
40 Q0 1678 14 0.733754 BM25
40 Q0 2772 15 0.724032 BM25
40 Q0 2956 16 0.703049 BM25
40 Q0 2710 17 0.677719 BM25
40 Q0 2941 18 0.661959 BM25
40 Q0 2265 19 0.651835 BM25
40 Q0 2705 20 0.634639 BM25
40 Q0 2470 21 0.629096 BM25
40 Q0 1847 22 0.620035 BM25
40 Q0 2814 23 0.619672 BM25
40 Q0 2882 24 0.614243 BM25
40 Q0 1457 25 0.608355 BM25
40 Q0 2975 26 0.602224 BM25
40 Q0 1972 27 0.593754 BM25
40 Q0 1366 28 0.590230 BM25
40 Q0 2767 29 0.584952 BM25
40 Q0 2799 30 0.582064 BM25
40 Q0 1459 31 0.569615 BM25
40 Q0 1878 32 0.568097 BM25
40 Q0 527 33 0.562833 BM25
40 Q0 2051 34 0.550439 BM25
40 Q0 1957 35 0.528370 BM25
40 Q0 2709 36 0.527301 BM25
40 Q0 2838 37 0.516876 BM25
40 Q0 2046 38 0.493464 BM25
40 Q0 3103 39 0.489948 BM25
40 Q0 628 40 0.483846 BM25
40 Q0 2317 41 0.478722 BM25
40 Q0 2905 42 0.475075 BM25
40 Q0 2833 43 0.474038 BM25
40 Q0 2939 44 0.473955 BM25
40 Q0 2766 45 0.472770 BM25
40 Q0 1703 46 0.471331 BM25
40 Q0 2244 47 0.470842 BM25
40 Q0 855 48 0.469624 BM25
40 Q0 2084 49 0.467774 BM25
40 Q0 129 50 0.463586 BM25
40 Q0 2243 51 0.459232 BM25
40 Q0 1424 52 0.457930 BM25
40 Q0 793 53 0.451366 BM25
40 Q0 2699 54 0.446454 BM25
40 Q0 3198 55 0.446031 BM25
40 Q0 920 56 0.444477 BM25
40 Q0 676 57 0.444433 BM25
40 Q0 3148 58 0.438199 BM25
40 Q0 1051 59 0.436011 BM25
40 Q0 3031 60 0.435168 BM25
40 Q0 1485 61 0.434659 BM25
40 Q0 1549 62 0.433353 BM25
40 Q0 651 63 0.428372 BM25
40 Q0 2241 64 0.427601 BM25
40 Q0 2242 65 0.427601 BM25
40 Q0 2141 66 0.426692 BM25
40 Q0 1350 67 0.424664 BM25
40 Q0 1431 68 0.424364 BM25
40 Q0 2078 69 0.420532 BM25
40 Q0 2060 70 0.420514 BM25
40 Q0 1923 71 0.419960 BM25
40 Q0 2715 72 0.419832 BM25
40 Q0 1835 73 0.416743 BM25
40 Q0 2254 74 0.414273 BM25
40 Q0 943 75 0.404439 BM25
40 Q0 1937 76 0.400824 BM25
40 Q0 2940 77 0.399245 BM25
40 Q0 1612 78 0.398754 BM25
40 Q0 2645 79 0.397679 BM25
40 Q0 2713 80 0.396391 BM25
40 Q0 3106 81 0.395423 BM25
40 Q0 2198 82 0.395125 BM25
40 Q0 3150 83 0.394402 BM25
40 Q0 1466 84 0.392907 BM25
40 Q0 1309 85 0.386253 BM25
40 Q0 2341 86 0.384524 BM25
40 Q0 1710 87 0.383285 BM25
40 Q0 2314 88 0.379338 BM25
40 Q0 1142 89 0.374135 BM25
40 Q0 1181 90 0.373964 BM25
40 Q0 3173 91 0.371154 BM25
40 Q0 1470 92 0.369827 BM25
40 Q0 3077 93 0.368017 BM25
40 Q0 2003 94 0.367871 BM25
40 Q0 18 95 0.367615 BM25
40 Q0 2138 96 0.367282 BM25
40 Q0 618 97 0.366609 BM25
40 Q0 2957 98 0.365370 BM25
40 Q0 2782 99 0.361516 BM25
40 Q0 409 100 0.359882 BM25
