query_id Q0 docid rank TfIdf_score system_name
24 Q0 1696 1 0.489264 BM25
24 Q0 2342 2 0.405500 BM25
24 Q0 3043 3 0.348356 BM25
24 Q0 2740 4 0.292459 BM25
24 Q0 20 5 0.256505 BM25
24 Q0 2376 6 0.254167 BM25
24 Q0 1846 7 0.243741 BM25
24 Q0 293 8 0.243474 BM25
24 Q0 927 9 0.230113 BM25
24 Q0 2882 10 0.227623 BM25
24 Q0 3141 11 0.225341 BM25
24 Q0 2672 12 0.200553 BM25
24 Q0 1748 13 0.196380 BM25
24 Q0 412 14 0.187872 BM25
24 Q0 2255 15 0.187872 BM25
24 Q0 2371 16 0.184629 BM25
24 Q0 2504 17 0.183994 BM25
24 Q0 3128 18 0.182945 BM25
24 Q0 1753 19 0.177285 BM25
24 Q0 1749 20 0.177089 BM25
24 Q0 2228 21 0.153607 BM25
24 Q0 618 22 0.152512 BM25
24 Q0 2844 23 0.139902 BM25
24 Q0 1438 24 0.138744 BM25
24 Q0 2080 25 0.132982 BM25
24 Q0 2320 26 0.131295 BM25
24 Q0 1441 27 0.130470 BM25
24 Q0 1563 28 0.128144 BM25
24 Q0 3078 29 0.123323 BM25
24 Q0 1410 30 0.122453 BM25
24 Q0 942 31 0.116541 BM25
24 Q0 3120 32 0.112013 BM25
24 Q0 1673 33 0.108288 BM25
24 Q0 1540 34 0.108015 BM25
24 Q0 2767 35 0.108015 BM25
24 Q0 2150 36 0.106078 BM25
24 Q0 1678 37 0.105562 BM25
24 Q0 2409 38 0.105562 BM25
24 Q0 3020 39 0.105121 BM25
24 Q0 2920 40 0.102128 BM25
24 Q0 2378 41 0.100277 BM25
24 Q0 1272 42 0.097120 BM25
24 Q0 1110 43 0.097014 BM25
24 Q0 825 44 0.096420 BM25
24 Q0 3039 45 0.096074 BM25
24 Q0 1435 46 0.095797 BM25
24 Q0 3073 47 0.095559 BM25
24 Q0 1233 48 0.093760 BM25
24 Q0 1194 49 0.092775 BM25
24 Q0 2705 50 0.092383 BM25
24 Q0 2912 51 0.091629 BM25
24 Q0 3059 52 0.090718 BM25
24 Q0 3068 53 0.087408 BM25
24 Q0 2327 54 0.087008 BM25
24 Q0 111 55 0.086955 BM25
24 Q0 1135 56 0.086352 BM25
24 Q0 1382 57 0.086063 BM25
24 Q0 1587 58 0.085342 BM25
24 Q0 2836 59 0.083492 BM25
24 Q0 1383 60 0.083492 BM25
24 Q0 1631 61 0.083492 BM25
24 Q0 1892 62 0.081900 BM25
24 Q0 1008 63 0.081862 BM25
24 Q0 2848 64 0.079270 BM25
24 Q0 1554 65 0.076626 BM25
24 Q0 2742 66 0.075933 BM25
24 Q0 2682 67 0.075933 BM25
24 Q0 1199 68 0.075895 BM25
24 Q0 2210 69 0.075364 BM25
24 Q0 1235 70 0.074678 BM25
24 Q0 2668 71 0.073600 BM25
24 Q0 2629 72 0.073396 BM25
24 Q0 1886 73 0.073066 BM25
24 Q0 1541 74 0.072796 BM25
24 Q0 1707 75 0.072644 BM25
24 Q0 2900 76 0.072020 BM25
24 Q0 2953 77 0.072020 BM25
24 Q0 1809 78 0.072020 BM25
24 Q0 95 79 0.071407 BM25
24 Q0 298 80 0.070804 BM25
24 Q0 2185 81 0.070804 BM25
24 Q0 2535 82 0.070045 BM25
24 Q0 2895 83 0.069940 BM25
24 Q0 1947 84 0.069628 BM25
24 Q0 2203 85 0.068028 BM25
24 Q0 1960 86 0.067555 BM25
24 Q0 2062 87 0.066853 BM25
24 Q0 2972 88 0.066588 BM25
24 Q0 2581 89 0.066299 BM25
24 Q0 2519 90 0.065809 BM25
24 Q0 3056 91 0.065809 BM25
24 Q0 3115 92 0.065038 BM25
24 Q0 1425 93 0.064787 BM25
24 Q0 2019 94 0.063801 BM25
24 Q0 2000 95 0.063801 BM25
24 Q0 2865 96 0.063466 BM25
24 Q0 2379 97 0.060866 BM25
24 Q0 2268 98 0.060141 BM25
24 Q0 3140 99 0.060046 BM25
24 Q0 1637 100 0.059713 BM25
