query_id Q0 docid rank TfIdf_score system_name
9 Q0 3068 1 1.056335 BM25
9 Q0 1685 2 1.055430 BM25
9 Q0 2578 3 0.825709 BM25
9 Q0 2776 4 0.798455 BM25
9 Q0 2949 5 0.795045 BM25
9 Q0 2614 6 0.743887 BM25
9 Q0 2870 7 0.685189 BM25
9 Q0 2849 8 0.619906 BM25
9 Q0 2372 9 0.572520 BM25
9 Q0 3174 10 0.534217 BM25
9 Q0 2371 11 0.529916 BM25
9 Q0 3137 12 0.529293 BM25
9 Q0 2515 13 0.527564 BM25
9 Q0 3158 14 0.518572 BM25
9 Q0 1461 15 0.481083 BM25
9 Q0 3148 16 0.477516 BM25
9 Q0 1688 17 0.474529 BM25
9 Q0 2197 18 0.468862 BM25
9 Q0 1261 19 0.446470 BM25
9 Q0 2088 20 0.441077 BM25
9 Q0 1687 21 0.441077 BM25
9 Q0 2951 22 0.439046 BM25
9 Q0 1695 23 0.433421 BM25
9 Q0 2621 24 0.433318 BM25
9 Q0 2969 25 0.431337 BM25
9 Q0 1723 26 0.424440 BM25
9 Q0 3082 27 0.418905 BM25
9 Q0 2890 28 0.415926 BM25
9 Q0 828 29 0.394537 BM25
9 Q0 1690 30 0.386573 BM25
9 Q0 820 31 0.367216 BM25
9 Q0 3038 32 0.356717 BM25
9 Q0 3133 33 0.352906 BM25
9 Q0 3111 34 0.352353 BM25
9 Q0 1808 35 0.349912 BM25
9 Q0 2581 36 0.348409 BM25
9 Q0 2696 37 0.346878 BM25
9 Q0 1989 38 0.344855 BM25
9 Q0 2740 39 0.342217 BM25
9 Q0 2757 40 0.331550 BM25
9 Q0 3076 41 0.331093 BM25
9 Q0 3128 42 0.327924 BM25
9 Q0 3043 43 0.320458 BM25
9 Q0 2454 44 0.317245 BM25
9 Q0 1928 45 0.309300 BM25
9 Q0 3011 46 0.301892 BM25
9 Q0 517 47 0.298467 BM25
9 Q0 383 48 0.297149 BM25
9 Q0 3040 49 0.295815 BM25
9 Q0 2479 50 0.293125 BM25
9 Q0 2111 51 0.290990 BM25
9 Q0 2900 52 0.287732 BM25
9 Q0 52 53 0.287087 BM25
9 Q0 3059 54 0.286823 BM25
9 Q0 2270 55 0.280923 BM25
9 Q0 1776 56 0.280619 BM25
9 Q0 2893 57 0.275840 BM25
9 Q0 2712 58 0.271900 BM25
9 Q0 2693 59 0.271548 BM25
9 Q0 3032 60 0.270709 BM25
9 Q0 3141 61 0.269207 BM25
9 Q0 1745 62 0.265401 BM25
9 Q0 757 63 0.264784 BM25
9 Q0 2407 64 0.264270 BM25
9 Q0 2867 65 0.263463 BM25
9 Q0 2882 66 0.258279 BM25
9 Q0 2948 67 0.256989 BM25
9 Q0 666 68 0.253672 BM25
9 Q0 1846 69 0.252933 BM25
9 Q0 1780 70 0.249999 BM25
9 Q0 1951 71 0.249470 BM25
9 Q0 2379 72 0.247651 BM25
9 Q0 2406 73 0.247591 BM25
9 Q0 1611 74 0.245520 BM25
9 Q0 2069 75 0.244470 BM25
9 Q0 2840 76 0.241619 BM25
9 Q0 1462 77 0.241175 BM25
9 Q0 2629 78 0.239268 BM25
9 Q0 1822 79 0.237933 BM25
9 Q0 3127 80 0.233232 BM25
9 Q0 2482 81 0.231568 BM25
9 Q0 2138 82 0.230539 BM25
9 Q0 2525 83 0.229872 BM25
9 Q0 2852 84 0.229371 BM25
9 Q0 36 85 0.228843 BM25
9 Q0 1755 86 0.228321 BM25
9 Q0 2358 87 0.228212 BM25
9 Q0 2869 88 0.225999 BM25
9 Q0 3150 89 0.223910 BM25
9 Q0 2597 90 0.223245 BM25
9 Q0 1728 91 0.223007 BM25
9 Q0 2317 92 0.222330 BM25
9 Q0 1750 93 0.222076 BM25
9 Q0 1680 94 0.221387 BM25
9 Q0 1704 95 0.221116 BM25
9 Q0 441 96 0.215268 BM25
9 Q0 2311 97 0.212830 BM25
9 Q0 2741 98 0.211952 BM25
9 Q0 2988 99 0.211141 BM25
9 Q0 2892 100 0.210280 BM25
