query_id Q0 docid rank TfIdf_score system_name
23 Q0 3148 1 0.647295 BM25
23 Q0 2578 2 0.488316 BM25
23 Q0 3137 3 0.481451 BM25
23 Q0 1525 4 0.418560 BM25
23 Q0 2709 5 0.409413 BM25
23 Q0 2849 6 0.384705 BM25
23 Q0 3166 7 0.358160 BM25
23 Q0 371 8 0.341014 BM25
23 Q0 2197 9 0.334322 BM25
23 Q0 2975 10 0.330833 BM25
23 Q0 1873 11 0.330294 BM25
23 Q0 2949 12 0.321905 BM25
23 Q0 1862 13 0.312977 BM25
23 Q0 2406 14 0.308719 BM25
23 Q0 1745 15 0.290132 BM25
23 Q0 3082 16 0.287163 BM25
23 Q0 52 17 0.287087 BM25
23 Q0 72 18 0.280930 BM25
23 Q0 2834 19 0.270607 BM25
23 Q0 147 20 0.262475 BM25
23 Q0 3011 21 0.250946 BM25
23 Q0 1431 22 0.250551 BM25
23 Q0 1780 23 0.249999 BM25
23 Q0 2767 24 0.249065 BM25
23 Q0 1796 25 0.244673 BM25
23 Q0 2325 26 0.242533 BM25
23 Q0 2226 27 0.238619 BM25
23 Q0 1952 28 0.234272 BM25
23 Q0 1660 29 0.234272 BM25
23 Q0 3035 30 0.233620 BM25
23 Q0 2950 31 0.232816 BM25
23 Q0 2884 32 0.227060 BM25
23 Q0 1342 33 0.226036 BM25
23 Q0 2902 34 0.222935 BM25
23 Q0 2766 35 0.219795 BM25
23 Q0 1831 36 0.216680 BM25
23 Q0 2273 37 0.216550 BM25
23 Q0 1275 38 0.215401 BM25
23 Q0 2276 39 0.214401 BM25
23 Q0 793 40 0.212604 BM25
23 Q0 804 41 0.211187 BM25
23 Q0 2433 42 0.210240 BM25
23 Q0 2283 43 0.210129 BM25
23 Q0 2832 44 0.208218 BM25
23 Q0 481 45 0.207856 BM25
23 Q0 80 46 0.207856 BM25
23 Q0 3006 47 0.207450 BM25
23 Q0 2263 48 0.203524 BM25
23 Q0 3043 49 0.202229 BM25
23 Q0 1411 50 0.198254 BM25
23 Q0 1658 51 0.197437 BM25
23 Q0 3090 52 0.196968 BM25
23 Q0 2216 53 0.194133 BM25
23 Q0 2903 54 0.192685 BM25
23 Q0 1889 55 0.192300 BM25
23 Q0 1374 56 0.192243 BM25
23 Q0 88 57 0.192095 BM25
23 Q0 2630 58 0.186838 BM25
23 Q0 2725 59 0.186662 BM25
23 Q0 2830 60 0.186662 BM25
23 Q0 1224 61 0.185887 BM25
23 Q0 2810 62 0.184135 BM25
23 Q0 1604 63 0.183748 BM25
23 Q0 2155 64 0.180318 BM25
23 Q0 2311 65 0.179578 BM25
23 Q0 3124 66 0.179146 BM25
23 Q0 2615 67 0.178020 BM25
23 Q0 270 68 0.176418 BM25
23 Q0 1953 69 0.176418 BM25
23 Q0 1851 70 0.176418 BM25
23 Q0 2838 71 0.174581 BM25
23 Q0 2863 72 0.172475 BM25
23 Q0 2594 73 0.169948 BM25
23 Q0 2627 74 0.168722 BM25
23 Q0 3158 75 0.168254 BM25
23 Q0 1105 76 0.166670 BM25
23 Q0 2743 77 0.164950 BM25
23 Q0 830 78 0.164950 BM25
23 Q0 2819 79 0.164899 BM25
23 Q0 3128 80 0.163432 BM25
23 Q0 2032 81 0.163331 BM25
23 Q0 2822 82 0.162523 BM25
23 Q0 2081 83 0.161158 BM25
23 Q0 3086 84 0.160523 BM25
23 Q0 2780 85 0.159322 BM25
23 Q0 2576 86 0.158831 BM25
23 Q0 1551 87 0.158065 BM25
23 Q0 1392 88 0.157242 BM25
23 Q0 1529 89 0.156270 BM25
23 Q0 3141 90 0.155779 BM25
23 Q0 2490 91 0.152965 BM25
23 Q0 69 92 0.152369 BM25
23 Q0 2454 93 0.151282 BM25
23 Q0 2146 94 0.150998 BM25
23 Q0 1878 95 0.148901 BM25
23 Q0 2505 96 0.146893 BM25
23 Q0 2978 97 0.146042 BM25
23 Q0 1010 98 0.145903 BM25
23 Q0 3075 99 0.145800 BM25
23 Q0 2942 100 0.144663 BM25
