query_id Q0 docid rank TfIdf_score system_name
22 Q0 3059 1 0.847557 BM25
22 Q0 2473 2 0.586793 BM25
22 Q0 266 3 0.539129 BM25
22 Q0 3049 4 0.511369 BM25
22 Q0 2384 5 0.439925 BM25
22 Q0 2845 6 0.423108 BM25
22 Q0 3130 7 0.406929 BM25
22 Q0 1741 8 0.399055 BM25
22 Q0 2913 9 0.397886 BM25
22 Q0 371 10 0.394428 BM25
22 Q0 2678 11 0.387091 BM25
22 Q0 3166 12 0.375299 BM25
22 Q0 2905 13 0.371354 BM25
22 Q0 1771 14 0.352095 BM25
22 Q0 2924 15 0.347611 BM25
22 Q0 2674 16 0.328649 BM25
22 Q0 2325 17 0.315315 BM25
22 Q0 1796 18 0.309683 BM25
22 Q0 1727 19 0.308740 BM25
22 Q0 2226 20 0.303761 BM25
22 Q0 2273 21 0.302301 BM25
22 Q0 188 22 0.301710 BM25
22 Q0 3028 23 0.294648 BM25
22 Q0 87 24 0.288871 BM25
22 Q0 2520 25 0.288321 BM25
22 Q0 1735 26 0.286696 BM25
22 Q0 2692 27 0.284300 BM25
22 Q0 2902 28 0.280020 BM25
22 Q0 804 29 0.276882 BM25
22 Q0 1588 30 0.265390 BM25
22 Q0 2100 31 0.264829 BM25
22 Q0 2767 32 0.262970 BM25
22 Q0 2188 33 0.259192 BM25
22 Q0 1551 34 0.258600 BM25
22 Q0 2402 35 0.255599 BM25
22 Q0 1742 36 0.253371 BM25
22 Q0 2713 37 0.252330 BM25
22 Q0 526 38 0.251191 BM25
22 Q0 1978 39 0.250995 BM25
22 Q0 2448 40 0.249452 BM25
22 Q0 2950 41 0.246340 BM25
22 Q0 2146 42 0.243133 BM25
22 Q0 1658 43 0.241770 BM25
22 Q0 2553 44 0.240346 BM25
22 Q0 648 45 0.240200 BM25
22 Q0 760 46 0.240200 BM25
22 Q0 2283 47 0.238363 BM25
22 Q0 1664 48 0.234914 BM25
22 Q0 171 49 0.234690 BM25
22 Q0 2003 50 0.234628 BM25
22 Q0 1952 51 0.234272 BM25
22 Q0 1660 52 0.234272 BM25
22 Q0 2884 53 0.232788 BM25
22 Q0 1343 54 0.231756 BM25
22 Q0 1873 55 0.230270 BM25
22 Q0 2852 56 0.228784 BM25
22 Q0 1569 57 0.227075 BM25
22 Q0 1181 58 0.226980 BM25
22 Q0 1342 59 0.226036 BM25
22 Q0 2502 60 0.224895 BM25
22 Q0 1014 61 0.224273 BM25
22 Q0 1373 62 0.223909 BM25
22 Q0 2337 63 0.221996 BM25
22 Q0 2485 64 0.220618 BM25
22 Q0 2504 65 0.220598 BM25
22 Q0 2825 66 0.220272 BM25
22 Q0 2819 67 0.219452 BM25
22 Q0 3006 68 0.219181 BM25
22 Q0 225 69 0.216531 BM25
22 Q0 2367 70 0.215490 BM25
22 Q0 2255 71 0.213400 BM25
22 Q0 1824 72 0.213184 BM25
22 Q0 2813 73 0.212730 BM25
22 Q0 1881 74 0.212445 BM25
22 Q0 2 75 0.212077 BM25
22 Q0 2809 76 0.210452 BM25
22 Q0 2830 77 0.210288 BM25
22 Q0 18 78 0.209645 BM25
22 Q0 201 79 0.209645 BM25
22 Q0 200 80 0.209645 BM25
22 Q0 880 81 0.209645 BM25
22 Q0 1159 82 0.209395 BM25
22 Q0 1281 83 0.209205 BM25
22 Q0 2263 84 0.207470 BM25
22 Q0 452 85 0.205735 BM25
22 Q0 2627 86 0.205688 BM25
22 Q0 1530 87 0.203393 BM25
22 Q0 1378 88 0.203183 BM25
22 Q0 881 89 0.203183 BM25
22 Q0 2973 90 0.202324 BM25
22 Q0 2942 91 0.202103 BM25
22 Q0 3075 92 0.200641 BM25
22 Q0 2381 93 0.199762 BM25
22 Q0 2672 94 0.198588 BM25
22 Q0 2004 95 0.198400 BM25
22 Q0 1371 96 0.197108 BM25
22 Q0 1575 97 0.197108 BM25
22 Q0 749 98 0.196976 BM25
22 Q0 2930 99 0.196589 BM25
22 Q0 1103 100 0.196539 BM25
