query_id Q0 docid rank TfIdf_score system_name
14 Q0 1724 1 1.334669 BM25
14 Q0 2976 2 0.526431 BM25
14 Q0 2882 3 0.456411 BM25
14 Q0 2876 4 0.446248 BM25
14 Q0 2964 5 0.438970 BM25
14 Q0 132 6 0.408055 BM25
14 Q0 662 7 0.393710 BM25
14 Q0 701 8 0.393710 BM25
14 Q0 2397 9 0.380339 BM25
14 Q0 2679 10 0.378876 BM25
14 Q0 2348 11 0.369870 BM25
14 Q0 1752 12 0.367493 BM25
14 Q0 2263 13 0.361889 BM25
14 Q0 841 14 0.356147 BM25
14 Q0 3166 15 0.352494 BM25
14 Q0 1932 16 0.350256 BM25
14 Q0 2902 17 0.348820 BM25
14 Q0 2577 18 0.345806 BM25
14 Q0 3011 19 0.339056 BM25
14 Q0 3075 20 0.335111 BM25
14 Q0 1961 21 0.335002 BM25
14 Q0 2563 22 0.334850 BM25
14 Q0 371 23 0.333517 BM25
14 Q0 3131 24 0.314466 BM25
14 Q0 1873 25 0.312431 BM25
14 Q0 2863 26 0.285058 BM25
14 Q0 2852 27 0.283055 BM25
14 Q0 3169 28 0.282785 BM25
14 Q0 3164 29 0.277508 BM25
14 Q0 2856 30 0.277505 BM25
14 Q0 2174 31 0.273445 BM25
14 Q0 717 32 0.273233 BM25
14 Q0 1999 33 0.268159 BM25
14 Q0 2900 34 0.264399 BM25
14 Q0 2797 35 0.262441 BM25
14 Q0 2834 36 0.261534 BM25
14 Q0 3132 37 0.260754 BM25
14 Q0 860 38 0.258783 BM25
14 Q0 853 39 0.257774 BM25
14 Q0 49 40 0.256921 BM25
14 Q0 2674 41 0.248945 BM25
14 Q0 1796 42 0.244673 BM25
14 Q0 1594 43 0.244132 BM25
14 Q0 2819 44 0.236893 BM25
14 Q0 2907 45 0.235252 BM25
14 Q0 89 46 0.234616 BM25
14 Q0 1952 47 0.234272 BM25
14 Q0 1660 48 0.234272 BM25
14 Q0 862 49 0.232329 BM25
14 Q0 2586 50 0.230642 BM25
14 Q0 3033 51 0.226741 BM25
14 Q0 1342 52 0.226036 BM25
14 Q0 3163 53 0.220616 BM25
14 Q0 1566 54 0.220460 BM25
14 Q0 457 55 0.219153 BM25
14 Q0 2479 56 0.218235 BM25
14 Q0 3006 57 0.215461 BM25
14 Q0 2627 58 0.210075 BM25
14 Q0 2816 59 0.209658 BM25
14 Q0 3058 60 0.209624 BM25
14 Q0 2689 61 0.206742 BM25
14 Q0 2767 62 0.205722 BM25
14 Q0 3067 63 0.205606 BM25
14 Q0 3087 64 0.200503 BM25
14 Q0 3112 65 0.200411 BM25
14 Q0 2593 66 0.199335 BM25
14 Q0 2817 67 0.197876 BM25
14 Q0 3037 68 0.193348 BM25
14 Q0 2997 69 0.192616 BM25
14 Q0 2226 70 0.191369 BM25
14 Q0 22 71 0.191234 BM25
14 Q0 2337 72 0.188647 BM25
14 Q0 2888 73 0.188281 BM25
14 Q0 2830 74 0.186662 BM25
14 Q0 2015 75 0.186212 BM25
14 Q0 270 76 0.184336 BM25
14 Q0 3085 77 0.184177 BM25
14 Q0 2406 78 0.183631 BM25
14 Q0 2884 79 0.182330 BM25
14 Q0 2495 80 0.177868 BM25
14 Q0 677 81 0.177361 BM25
14 Q0 2273 82 0.176940 BM25
14 Q0 1953 83 0.176418 BM25
14 Q0 2890 84 0.175693 BM25
14 Q0 3156 85 0.175240 BM25
14 Q0 2146 86 0.169475 BM25
14 Q0 2973 87 0.168074 BM25
14 Q0 3017 88 0.167929 BM25
14 Q0 2257 89 0.167573 BM25
14 Q0 2885 90 0.167174 BM25
14 Q0 2272 91 0.166770 BM25
14 Q0 2957 92 0.166329 BM25
14 Q0 2069 93 0.163379 BM25
14 Q0 804 94 0.162186 BM25
14 Q0 2283 95 0.161312 BM25
14 Q0 2748 96 0.160957 BM25
14 Q0 2481 97 0.159594 BM25
14 Q0 2950 98 0.159181 BM25
14 Q0 3177 99 0.158849 BM25
14 Q0 3151 100 0.158473 BM25
