query_id Q0 docid rank TfIdf_score system_name
38 Q0 1922 1 1.032700 BM25
38 Q0 2958 2 1.032312 BM25
38 Q0 3105 3 1.005146 BM25
38 Q0 3059 4 0.809494 BM25
38 Q0 2082 5 0.746996 BM25
38 Q0 2470 6 0.745863 BM25
38 Q0 2406 7 0.725944 BM25
38 Q0 3103 8 0.717576 BM25
38 Q0 3031 9 0.705663 BM25
38 Q0 2905 10 0.653216 BM25
38 Q0 2651 11 0.622209 BM25
38 Q0 2876 12 0.539617 BM25
38 Q0 2867 13 0.518390 BM25
38 Q0 3009 14 0.500086 BM25
38 Q0 3069 15 0.498988 BM25
38 Q0 24 16 0.483047 BM25
38 Q0 1155 17 0.478826 BM25
38 Q0 2244 18 0.470842 BM25
38 Q0 3002 19 0.462359 BM25
38 Q0 2243 20 0.459232 BM25
38 Q0 1698 21 0.453172 BM25
38 Q0 2141 22 0.442724 BM25
38 Q0 242 23 0.438153 BM25
38 Q0 2369 24 0.431862 BM25
38 Q0 2956 25 0.429433 BM25
38 Q0 2241 26 0.427601 BM25
38 Q0 2242 27 0.427601 BM25
38 Q0 3177 28 0.424210 BM25
38 Q0 2456 29 0.421696 BM25
38 Q0 2941 30 0.407828 BM25
38 Q0 1737 31 0.406405 BM25
38 Q0 2084 32 0.404329 BM25
38 Q0 2799 33 0.400439 BM25
38 Q0 696 34 0.399713 BM25
38 Q0 2832 35 0.398051 BM25
38 Q0 2750 36 0.397215 BM25
38 Q0 2046 37 0.388596 BM25
38 Q0 1847 38 0.380482 BM25
38 Q0 1634 39 0.377119 BM25
38 Q0 1932 40 0.371141 BM25
38 Q0 2582 41 0.369496 BM25
38 Q0 2247 42 0.368391 BM25
38 Q0 3166 43 0.365774 BM25
38 Q0 2263 44 0.361527 BM25
38 Q0 2305 45 0.360970 BM25
38 Q0 2593 46 0.357248 BM25
38 Q0 1625 47 0.355920 BM25
38 Q0 2265 48 0.354176 BM25
38 Q0 2939 49 0.353452 BM25
38 Q0 2713 50 0.353081 BM25
38 Q0 1152 51 0.352897 BM25
38 Q0 1488 52 0.352395 BM25
38 Q0 2888 53 0.349718 BM25
38 Q0 1588 54 0.349230 BM25
38 Q0 1628 55 0.346369 BM25
38 Q0 2912 56 0.345903 BM25
38 Q0 2705 57 0.345468 BM25
38 Q0 1931 58 0.341397 BM25
38 Q0 2957 59 0.340236 BM25
38 Q0 2710 60 0.338546 BM25
38 Q0 3142 61 0.332538 BM25
38 Q0 2815 62 0.332379 BM25
38 Q0 414 63 0.328614 BM25
38 Q0 2940 64 0.327457 BM25
38 Q0 1569 65 0.327127 BM25
38 Q0 1413 66 0.326727 BM25
38 Q0 676 67 0.326080 BM25
38 Q0 595 68 0.325173 BM25
38 Q0 2109 69 0.321677 BM25
38 Q0 2228 70 0.317424 BM25
38 Q0 618 71 0.315666 BM25
38 Q0 1572 72 0.315539 BM25
38 Q0 1359 73 0.312584 BM25
38 Q0 2906 74 0.311681 BM25
38 Q0 2176 75 0.311414 BM25
38 Q0 1332 76 0.310646 BM25
38 Q0 1930 77 0.306379 BM25
38 Q0 3033 78 0.304188 BM25
38 Q0 2558 79 0.296139 BM25
38 Q0 1341 80 0.295593 BM25
38 Q0 2989 81 0.294755 BM25
38 Q0 2767 82 0.293391 BM25
38 Q0 2931 83 0.293360 BM25
38 Q0 3079 84 0.292121 BM25
38 Q0 1907 85 0.289038 BM25
38 Q0 718 86 0.288214 BM25
38 Q0 2822 87 0.288197 BM25
38 Q0 321 88 0.287762 BM25
38 Q0 2909 89 0.284249 BM25
38 Q0 1497 90 0.283846 BM25
38 Q0 1432 91 0.283618 BM25
38 Q0 2561 92 0.280975 BM25
38 Q0 3132 93 0.277576 BM25
38 Q0 2579 94 0.276703 BM25
38 Q0 2622 95 0.274373 BM25
38 Q0 3188 96 0.273489 BM25
38 Q0 2718 97 0.272954 BM25
38 Q0 1861 98 0.271819 BM25
38 Q0 2975 99 0.271391 BM25
38 Q0 3096 100 0.271186 BM25
