query_id Q0 docid rank TfIdf_score system_name
49 Q0 3134 1 0.800978 BM25
49 Q0 3059 2 0.732459 BM25
49 Q0 2882 3 0.646932 BM25
49 Q0 2288 4 0.600985 BM25
49 Q0 2278 5 0.589699 BM25
49 Q0 18 6 0.522096 BM25
49 Q0 651 7 0.517317 BM25
49 Q0 2407 8 0.474441 BM25
49 Q0 891 9 0.461591 BM25
49 Q0 2479 10 0.429088 BM25
49 Q0 1927 11 0.428296 BM25
49 Q0 2852 12 0.417052 BM25
49 Q0 1699 13 0.414319 BM25
49 Q0 275 14 0.413577 BM25
49 Q0 2345 15 0.404331 BM25
49 Q0 2070 16 0.401211 BM25
49 Q0 239 17 0.384449 BM25
49 Q0 1457 18 0.372281 BM25
49 Q0 1514 19 0.357417 BM25
49 Q0 2583 20 0.336730 BM25
49 Q0 292 21 0.323765 BM25
49 Q0 1681 22 0.317603 BM25
49 Q0 2157 23 0.315459 BM25
49 Q0 3169 24 0.303713 BM25
49 Q0 1830 25 0.301911 BM25
49 Q0 3012 26 0.301241 BM25
49 Q0 1746 27 0.285734 BM25
49 Q0 3100 28 0.283694 BM25
49 Q0 2832 29 0.274733 BM25
49 Q0 2577 30 0.271529 BM25
49 Q0 2575 31 0.269508 BM25
49 Q0 1831 32 0.268620 BM25
49 Q0 2530 33 0.266398 BM25
49 Q0 1032 34 0.262555 BM25
49 Q0 2311 35 0.259405 BM25
49 Q0 1996 36 0.258252 BM25
49 Q0 2990 37 0.258214 BM25
49 Q0 795 38 0.254786 BM25
49 Q0 2870 39 0.253255 BM25
49 Q0 526 40 0.251191 BM25
49 Q0 2905 41 0.250351 BM25
49 Q0 2795 42 0.249612 BM25
49 Q0 2516 43 0.247711 BM25
49 Q0 1725 44 0.242138 BM25
49 Q0 1959 45 0.240790 BM25
49 Q0 749 46 0.240200 BM25
49 Q0 648 47 0.240200 BM25
49 Q0 269 48 0.239560 BM25
49 Q0 22 49 0.236100 BM25
49 Q0 171 50 0.234690 BM25
49 Q0 1343 51 0.231756 BM25
49 Q0 3028 52 0.230795 BM25
49 Q0 2307 53 0.229129 BM25
49 Q0 1971 54 0.229020 BM25
49 Q0 2888 55 0.227132 BM25
49 Q0 1057 56 0.223885 BM25
49 Q0 1301 57 0.223885 BM25
49 Q0 2163 58 0.221922 BM25
49 Q0 652 59 0.220816 BM25
49 Q0 2976 60 0.220210 BM25
49 Q0 225 61 0.216531 BM25
49 Q0 2631 62 0.216485 BM25
49 Q0 1937 63 0.216116 BM25
49 Q0 2532 64 0.214883 BM25
49 Q0 201 65 0.209645 BM25
49 Q0 200 66 0.209645 BM25
49 Q0 1582 67 0.209645 BM25
49 Q0 880 68 0.209645 BM25
49 Q0 155 69 0.207451 BM25
49 Q0 2160 70 0.206919 BM25
49 Q0 1267 71 0.206723 BM25
49 Q0 2965 72 0.204766 BM25
49 Q0 2449 73 0.204553 BM25
49 Q0 1970 74 0.204286 BM25
49 Q0 1378 75 0.203183 BM25
49 Q0 2100 76 0.203183 BM25
49 Q0 3168 77 0.203099 BM25
49 Q0 2553 78 0.201066 BM25
49 Q0 2743 79 0.200473 BM25
49 Q0 1575 80 0.197108 BM25
49 Q0 1574 81 0.197108 BM25
49 Q0 2140 82 0.196719 BM25
49 Q0 1289 83 0.192722 BM25
49 Q0 2677 84 0.192696 BM25
49 Q0 2519 85 0.192013 BM25
49 Q0 2448 86 0.191385 BM25
49 Q0 2381 87 0.191385 BM25
49 Q0 2578 88 0.191323 BM25
49 Q0 1745 89 0.188056 BM25
49 Q0 2237 90 0.187839 BM25
49 Q0 110 91 0.187839 BM25
49 Q0 1508 92 0.186392 BM25
49 Q0 1414 93 0.186392 BM25
49 Q0 1064 94 0.186392 BM25
49 Q0 1579 95 0.185986 BM25
49 Q0 204 96 0.185986 BM25
49 Q0 1407 97 0.185986 BM25
49 Q0 760 98 0.185844 BM25
49 Q0 2840 99 0.185102 BM25
49 Q0 1461 100 0.183689 BM25
