query_id Q0 docid rank TfIdf_score system_name
61 Q0 3134 1 1.233038 BM25
61 Q0 2711 2 0.925997 BM25
61 Q0 1830 3 0.896785 BM25
61 Q0 2882 4 0.896043 BM25
61 Q0 2278 5 0.855887 BM25
61 Q0 3129 6 0.813268 BM25
61 Q0 2114 7 0.714998 BM25
61 Q0 1881 8 0.711001 BM25
61 Q0 2070 9 0.700547 BM25
61 Q0 1287 10 0.696449 BM25
61 Q0 239 11 0.672084 BM25
61 Q0 2451 12 0.669670 BM25
61 Q0 2288 13 0.667818 BM25
61 Q0 2746 14 0.641071 BM25
61 Q0 1927 15 0.627092 BM25
61 Q0 2251 16 0.626909 BM25
61 Q0 1814 17 0.579644 BM25
61 Q0 1715 18 0.579644 BM25
61 Q0 3169 19 0.575819 BM25
61 Q0 2140 20 0.562430 BM25
61 Q0 2307 21 0.551185 BM25
61 Q0 2965 22 0.543128 BM25
61 Q0 1815 23 0.542381 BM25
61 Q0 3168 24 0.538759 BM25
61 Q0 2109 25 0.536460 BM25
61 Q0 2641 26 0.518315 BM25
61 Q0 2516 27 0.512236 BM25
61 Q0 1976 28 0.503433 BM25
61 Q0 1457 29 0.503214 BM25
61 Q0 2575 30 0.488659 BM25
61 Q0 891 31 0.480640 BM25
61 Q0 1236 32 0.474285 BM25
61 Q0 2437 33 0.471432 BM25
61 Q0 2033 34 0.465909 BM25
61 Q0 2157 35 0.465523 BM25
61 Q0 397 36 0.460895 BM25
61 Q0 2991 37 0.456656 BM25
61 Q0 2561 38 0.448086 BM25
61 Q0 2018 39 0.442337 BM25
61 Q0 3075 40 0.436106 BM25
61 Q0 2976 41 0.425068 BM25
61 Q0 1935 42 0.422916 BM25
61 Q0 2978 43 0.417982 BM25
61 Q0 2160 44 0.417785 BM25
61 Q0 275 45 0.413577 BM25
61 Q0 2107 46 0.412548 BM25
61 Q0 2789 47 0.411812 BM25
61 Q0 1699 48 0.406495 BM25
61 Q0 3002 49 0.401153 BM25
61 Q0 1808 50 0.396169 BM25
61 Q0 28 51 0.390312 BM25
61 Q0 2381 52 0.389374 BM25
61 Q0 2680 53 0.386072 BM25
61 Q0 634 54 0.383701 BM25
61 Q0 2631 55 0.381990 BM25
61 Q0 2293 56 0.381221 BM25
61 Q0 2765 57 0.378747 BM25
61 Q0 2974 58 0.372993 BM25
61 Q0 651 59 0.367597 BM25
61 Q0 2947 60 0.367163 BM25
61 Q0 1210 61 0.364586 BM25
61 Q0 2258 62 0.359675 BM25
61 Q0 1681 63 0.349605 BM25
61 Q0 635 64 0.348369 BM25
61 Q0 1700 65 0.347718 BM25
61 Q0 2969 66 0.347210 BM25
61 Q0 2870 67 0.336383 BM25
61 Q0 1207 68 0.336040 BM25
61 Q0 3012 69 0.335833 BM25
61 Q0 3084 70 0.335707 BM25
61 Q0 1725 71 0.333952 BM25
61 Q0 2992 72 0.331610 BM25
61 Q0 2374 73 0.328747 BM25
61 Q0 2494 74 0.327918 BM25
61 Q0 292 75 0.323765 BM25
61 Q0 1916 76 0.319690 BM25
61 Q0 1597 77 0.317792 BM25
61 Q0 3033 78 0.317750 BM25
61 Q0 3046 79 0.312813 BM25
61 Q0 925 80 0.311387 BM25
61 Q0 129 81 0.305615 BM25
61 Q0 818 82 0.304504 BM25
61 Q0 3040 83 0.302265 BM25
61 Q0 2852 84 0.301929 BM25
61 Q0 2736 85 0.298661 BM25
61 Q0 1871 86 0.297135 BM25
61 Q0 240 87 0.290645 BM25
61 Q0 3137 88 0.290352 BM25
61 Q0 2883 89 0.289189 BM25
61 Q0 2862 90 0.288623 BM25
61 Q0 2430 91 0.286631 BM25
61 Q0 838 92 0.286541 BM25
61 Q0 1936 93 0.283755 BM25
61 Q0 952 94 0.283085 BM25
61 Q0 2832 95 0.280910 BM25
61 Q0 2359 96 0.275073 BM25
61 Q0 3041 97 0.272581 BM25
61 Q0 1115 98 0.272517 BM25
61 Q0 1746 99 0.271836 BM25
61 Q0 60 100 0.270784 BM25
