query_id Q0 docid rank TfIdf_score system_name
13 Q0 2748 1 0.644985 BM25
13 Q0 2464 2 0.632244 BM25
13 Q0 1795 3 0.621157 BM25
13 Q0 2491 4 0.568558 BM25
13 Q0 2495 5 0.492567 BM25
13 Q0 2897 6 0.453624 BM25
13 Q0 1947 7 0.440494 BM25
13 Q0 48 8 0.433094 BM25
13 Q0 2834 9 0.410399 BM25
13 Q0 3080 10 0.403241 BM25
13 Q0 1362 11 0.400818 BM25
13 Q0 2835 12 0.323683 BM25
13 Q0 2711 13 0.321041 BM25
13 Q0 2344 14 0.316849 BM25
13 Q0 1652 15 0.300412 BM25
13 Q0 2680 16 0.298001 BM25
13 Q0 1655 17 0.297161 BM25
13 Q0 2611 18 0.295913 BM25
13 Q0 2904 19 0.295011 BM25
13 Q0 195 20 0.291367 BM25
13 Q0 1289 21 0.291271 BM25
13 Q0 1414 22 0.281704 BM25
13 Q0 1064 23 0.281704 BM25
13 Q0 1756 24 0.278321 BM25
13 Q0 2533 25 0.278321 BM25
13 Q0 2559 26 0.268302 BM25
13 Q0 117 27 0.266292 BM25
13 Q0 1187 28 0.263569 BM25
13 Q0 2745 29 0.259900 BM25
13 Q0 2616 30 0.258473 BM25
13 Q0 66 31 0.256843 BM25
13 Q0 1232 32 0.247807 BM25
13 Q0 2508 33 0.244957 BM25
13 Q0 3129 34 0.244259 BM25
13 Q0 1757 35 0.243108 BM25
13 Q0 2645 36 0.242908 BM25
13 Q0 3054 37 0.237748 BM25
13 Q0 230 38 0.235326 BM25
13 Q0 2078 39 0.228682 BM25
13 Q0 3171 40 0.228654 BM25
13 Q0 1231 41 0.228365 BM25
13 Q0 3134 42 0.225540 BM25
13 Q0 1670 43 0.223258 BM25
13 Q0 149 44 0.222899 BM25
13 Q0 2569 45 0.221835 BM25
13 Q0 1708 46 0.221814 BM25
13 Q0 2033 47 0.221188 BM25
13 Q0 1195 48 0.219018 BM25
13 Q0 3066 49 0.218419 BM25
13 Q0 1065 50 0.217428 BM25
13 Q0 267 51 0.215291 BM25
13 Q0 1369 52 0.215044 BM25
13 Q0 2964 53 0.214347 BM25
13 Q0 2586 54 0.212052 BM25
13 Q0 1204 55 0.208511 BM25
13 Q0 2253 56 0.201955 BM25
13 Q0 2389 57 0.198697 BM25
13 Q0 1922 58 0.197663 BM25
13 Q0 2892 59 0.191509 BM25
13 Q0 1886 60 0.191218 BM25
13 Q0 2107 61 0.189796 BM25
13 Q0 2836 62 0.186264 BM25
13 Q0 2359 63 0.183374 BM25
13 Q0 333 64 0.178445 BM25
13 Q0 1651 65 0.177620 BM25
13 Q0 797 66 0.177034 BM25
13 Q0 1992 67 0.173792 BM25
13 Q0 1465 68 0.171673 BM25
13 Q0 3083 69 0.170435 BM25
13 Q0 1066 70 0.170015 BM25
13 Q0 2537 71 0.163766 BM25
13 Q0 1564 72 0.161211 BM25
13 Q0 2944 73 0.158938 BM25
13 Q0 3173 74 0.157032 BM25
13 Q0 2133 75 0.156251 BM25
13 Q0 3154 76 0.156050 BM25
13 Q0 2888 77 0.155558 BM25
13 Q0 1641 78 0.148490 BM25
13 Q0 2701 79 0.146031 BM25
13 Q0 164 80 0.142329 BM25
13 Q0 1969 81 0.140871 BM25
13 Q0 3167 82 0.138227 BM25
13 Q0 1542 83 0.138207 BM25
13 Q0 1807 84 0.137024 BM25
13 Q0 2374 85 0.136024 BM25
13 Q0 3175 86 0.132230 BM25
13 Q0 2816 87 0.131678 BM25
13 Q0 2423 88 0.131559 BM25
13 Q0 3005 89 0.130828 BM25
13 Q0 1552 90 0.128169 BM25
13 Q0 2929 91 0.127276 BM25
13 Q0 2230 92 0.124580 BM25
13 Q0 1352 93 0.124181 BM25
13 Q0 2290 94 0.123431 BM25
13 Q0 598 95 0.123210 BM25
13 Q0 93 96 0.121746 BM25
13 Q0 1676 97 0.121323 BM25
13 Q0 2950 98 0.119856 BM25
13 Q0 693 99 0.119346 BM25
13 Q0 2863 100 0.118443 BM25
