query_id Q0 docid rank TfIdf_score system_name
60 Q0 2967 1 1.117509 BM25
60 Q0 3030 2 0.852952 BM25
60 Q0 2882 3 0.849273 BM25
60 Q0 2311 4 0.822728 BM25
60 Q0 695 5 0.800316 BM25
60 Q0 2876 6 0.766866 BM25
60 Q0 1685 7 0.738900 BM25
60 Q0 2852 8 0.715782 BM25
60 Q0 2875 9 0.705339 BM25
60 Q0 3059 10 0.667721 BM25
60 Q0 2710 11 0.662828 BM25
60 Q0 2715 12 0.640887 BM25
60 Q0 3087 13 0.610635 BM25
60 Q0 2479 14 0.608674 BM25
60 Q0 1827 15 0.597468 BM25
60 Q0 2379 16 0.595957 BM25
60 Q0 3092 17 0.589230 BM25
60 Q0 414 18 0.569720 BM25
60 Q0 2740 19 0.568315 BM25
60 Q0 3146 20 0.563483 BM25
60 Q0 1844 21 0.560532 BM25
60 Q0 2720 22 0.553336 BM25
60 Q0 3011 23 0.553057 BM25
60 Q0 2359 24 0.552305 BM25
60 Q0 1752 25 0.549310 BM25
60 Q0 3142 26 0.544958 BM25
60 Q0 1366 27 0.543618 BM25
60 Q0 3026 28 0.539900 BM25
60 Q0 3049 29 0.536188 BM25
60 Q0 2003 30 0.531736 BM25
60 Q0 2976 31 0.527993 BM25
60 Q0 1725 32 0.527607 BM25
60 Q0 2577 33 0.526929 BM25
60 Q0 2322 34 0.517743 BM25
60 Q0 2516 35 0.517469 BM25
60 Q0 1264 36 0.517459 BM25
60 Q0 855 37 0.509889 BM25
60 Q0 3158 38 0.501304 BM25
60 Q0 1712 39 0.498090 BM25
60 Q0 1518 40 0.497198 BM25
60 Q0 1462 41 0.494294 BM25
60 Q0 2680 42 0.493619 BM25
60 Q0 2371 43 0.492177 BM25
60 Q0 2424 44 0.490570 BM25
60 Q0 1572 45 0.489622 BM25
60 Q0 2515 46 0.488408 BM25
60 Q0 2685 47 0.487150 BM25
60 Q0 2948 48 0.487019 BM25
60 Q0 2318 49 0.483614 BM25
60 Q0 2988 50 0.482669 BM25
60 Q0 2628 51 0.480327 BM25
60 Q0 2917 52 0.477355 BM25
60 Q0 1488 53 0.477203 BM25
60 Q0 3034 54 0.476943 BM25
60 Q0 2816 55 0.475727 BM25
60 Q0 1688 56 0.474529 BM25
60 Q0 1989 57 0.470118 BM25
60 Q0 2525 58 0.470078 BM25
60 Q0 2955 59 0.463454 BM25
60 Q0 705 60 0.462148 BM25
60 Q0 698 61 0.460618 BM25
60 Q0 2890 62 0.459233 BM25
60 Q0 2486 63 0.458767 BM25
60 Q0 3136 64 0.457793 BM25
60 Q0 2951 65 0.450261 BM25
60 Q0 2247 66 0.448402 BM25
60 Q0 252 67 0.446527 BM25
60 Q0 1695 68 0.446498 BM25
60 Q0 344 69 0.445636 BM25
60 Q0 2002 70 0.444870 BM25
60 Q0 2476 71 0.444783 BM25
60 Q0 3070 72 0.442345 BM25
60 Q0 2088 73 0.441077 BM25
60 Q0 1687 74 0.441077 BM25
60 Q0 3048 75 0.439678 BM25
60 Q0 2069 76 0.437556 BM25
60 Q0 1519 77 0.437221 BM25
60 Q0 3134 78 0.436480 BM25
60 Q0 2888 79 0.435864 BM25
60 Q0 2629 80 0.433162 BM25
60 Q0 2138 81 0.432739 BM25
60 Q0 1152 82 0.431327 BM25
60 Q0 3056 83 0.427916 BM25
60 Q0 1474 84 0.422891 BM25
60 Q0 2689 85 0.418457 BM25
60 Q0 2928 86 0.415894 BM25
60 Q0 1750 87 0.414125 BM25
60 Q0 1856 88 0.412854 BM25
60 Q0 2059 89 0.408740 BM25
60 Q0 1808 90 0.405492 BM25
60 Q0 3025 91 0.404157 BM25
60 Q0 2356 92 0.404017 BM25
60 Q0 2344 93 0.401423 BM25
60 Q0 2163 94 0.400331 BM25
60 Q0 2380 95 0.398995 BM25
60 Q0 2151 96 0.397773 BM25
60 Q0 1266 97 0.396308 BM25
60 Q0 148 98 0.396025 BM25
60 Q0 135 99 0.396025 BM25
60 Q0 1749 100 0.395690 BM25
