query_id Q0 docid rank TfIdf_score system_name
30 Q0 1256 1 0.584941 BM25
30 Q0 2501 2 0.519447 BM25
30 Q0 2876 3 0.516219 BM25
30 Q0 1926 4 0.502769 BM25
30 Q0 1856 5 0.498746 BM25
30 Q0 84 6 0.389358 BM25
30 Q0 2479 7 0.365123 BM25
30 Q0 2882 8 0.335370 BM25
30 Q0 2418 9 0.327658 BM25
30 Q0 1012 10 0.327236 BM25
30 Q0 633 11 0.311325 BM25
30 Q0 1702 12 0.296597 BM25
30 Q0 581 13 0.296597 BM25
30 Q0 2907 14 0.284881 BM25
30 Q0 2852 15 0.277930 BM25
30 Q0 2341 16 0.277186 BM25
30 Q0 1461 17 0.273899 BM25
30 Q0 2947 18 0.272023 BM25
30 Q0 2407 19 0.269647 BM25
30 Q0 1739 20 0.267214 BM25
30 Q0 3150 21 0.267192 BM25
30 Q0 2746 22 0.266407 BM25
30 Q0 2583 23 0.263437 BM25
30 Q0 2917 24 0.259185 BM25
30 Q0 2344 25 0.257051 BM25
30 Q0 377 26 0.251251 BM25
30 Q0 1107 27 0.251251 BM25
30 Q0 3142 28 0.249191 BM25
30 Q0 846 29 0.242096 BM25
30 Q0 359 30 0.242096 BM25
30 Q0 954 31 0.241150 BM25
30 Q0 1097 32 0.240747 BM25
30 Q0 953 33 0.240423 BM25
30 Q0 2537 34 0.239948 BM25
30 Q0 2729 35 0.239721 BM25
30 Q0 928 36 0.233585 BM25
30 Q0 700 37 0.233585 BM25
30 Q0 2987 38 0.230409 BM25
30 Q0 1364 39 0.227368 BM25
30 Q0 3115 40 0.226291 BM25
30 Q0 2399 41 0.225667 BM25
30 Q0 639 42 0.225652 BM25
30 Q0 715 43 0.225652 BM25
30 Q0 2629 44 0.225326 BM25
30 Q0 2311 45 0.218975 BM25
30 Q0 840 46 0.218240 BM25
30 Q0 28 47 0.218240 BM25
30 Q0 2564 48 0.218240 BM25
30 Q0 965 49 0.218240 BM25
30 Q0 2637 50 0.218240 BM25
30 Q0 3068 51 0.215354 BM25
30 Q0 841 52 0.211299 BM25
30 Q0 1055 53 0.211299 BM25
30 Q0 896 54 0.211299 BM25
30 Q0 1437 55 0.211299 BM25
30 Q0 49 56 0.211299 BM25
30 Q0 855 57 0.210849 BM25
30 Q0 2525 58 0.205843 BM25
30 Q0 688 59 0.204786 BM25
30 Q0 660 60 0.204786 BM25
30 Q0 38 61 0.204786 BM25
30 Q0 991 62 0.204786 BM25
30 Q0 1196 63 0.199981 BM25
30 Q0 2345 64 0.199780 BM25
30 Q0 2312 65 0.198848 BM25
30 Q0 383 66 0.198663 BM25
30 Q0 2382 67 0.198663 BM25
30 Q0 1951 68 0.196158 BM25
30 Q0 2050 69 0.195618 BM25
30 Q0 3089 70 0.194943 BM25
30 Q0 1341 71 0.194754 BM25
30 Q0 22 72 0.192896 BM25
30 Q0 2791 73 0.192896 BM25
30 Q0 300 74 0.192591 BM25
30 Q0 3134 75 0.192562 BM25
30 Q0 1644 76 0.191996 BM25
30 Q0 2530 77 0.189996 BM25
30 Q0 2631 78 0.188781 BM25
30 Q0 102 79 0.187453 BM25
30 Q0 16 80 0.187453 BM25
30 Q0 2786 81 0.186490 BM25
30 Q0 1211 82 0.186279 BM25
30 Q0 2980 83 0.186002 BM25
30 Q0 1726 84 0.183210 BM25
30 Q0 1748 85 0.182567 BM25
30 Q0 1136 86 0.182310 BM25
30 Q0 2235 87 0.182310 BM25
30 Q0 718 88 0.181267 BM25
30 Q0 1457 89 0.180662 BM25
30 Q0 2138 90 0.179900 BM25
30 Q0 1616 91 0.178636 BM25
30 Q0 1799 92 0.177441 BM25
30 Q0 2585 93 0.177441 BM25
30 Q0 248 94 0.177429 BM25
30 Q0 2406 95 0.177142 BM25
30 Q0 2455 96 0.176463 BM25
30 Q0 1435 97 0.173953 BM25
30 Q0 481 98 0.172826 BM25
30 Q0 2111 99 0.172803 BM25
30 Q0 25 100 0.170774 BM25
