query_id Q0 docid rank TfIdf_score system_name
27 Q0 2902 1 0.682966 BM25
27 Q0 2069 2 0.541930 BM25
27 Q0 2669 3 0.525199 BM25
27 Q0 1752 4 0.505509 BM25
27 Q0 2481 5 0.501533 BM25
27 Q0 3068 6 0.485645 BM25
27 Q0 2479 7 0.484973 BM25
27 Q0 1461 8 0.481083 BM25
27 Q0 2852 9 0.471461 BM25
27 Q0 2798 10 0.464013 BM25
27 Q0 2577 11 0.446077 BM25
27 Q0 2406 12 0.409020 BM25
27 Q0 2918 13 0.408368 BM25
27 Q0 2740 14 0.396894 BM25
27 Q0 2262 15 0.385517 BM25
27 Q0 3011 16 0.366916 BM25
27 Q0 2988 17 0.364337 BM25
27 Q0 1725 18 0.351986 BM25
27 Q0 2358 19 0.348666 BM25
27 Q0 2818 20 0.338233 BM25
27 Q0 2311 21 0.338044 BM25
27 Q0 2668 22 0.331659 BM25
27 Q0 1753 23 0.331646 BM25
27 Q0 3000 24 0.326042 BM25
27 Q0 2407 25 0.325527 BM25
27 Q0 2689 26 0.323949 BM25
27 Q0 2345 27 0.318676 BM25
27 Q0 2502 28 0.302055 BM25
27 Q0 155 29 0.297811 BM25
27 Q0 2583 30 0.294752 BM25
27 Q0 2928 31 0.294429 BM25
27 Q0 2297 32 0.284545 BM25
27 Q0 3006 33 0.275221 BM25
27 Q0 1959 34 0.261578 BM25
27 Q0 2372 35 0.255847 BM25
27 Q0 2582 36 0.255809 BM25
27 Q0 1642 37 0.245816 BM25
27 Q0 2681 38 0.243431 BM25
27 Q0 2379 39 0.242821 BM25
27 Q0 3067 40 0.235789 BM25
27 Q0 2859 41 0.230789 BM25
27 Q0 2111 42 0.228060 BM25
27 Q0 2319 43 0.226341 BM25
27 Q0 855 44 0.221093 BM25
27 Q0 2867 45 0.219606 BM25
27 Q0 1901 46 0.215963 BM25
27 Q0 2362 47 0.214285 BM25
27 Q0 2868 48 0.213910 BM25
27 Q0 1728 49 0.209027 BM25
27 Q0 2208 50 0.205124 BM25
27 Q0 1462 51 0.203195 BM25
27 Q0 2593 52 0.197559 BM25
27 Q0 1750 53 0.196790 BM25
27 Q0 2840 54 0.195622 BM25
27 Q0 2629 55 0.194590 BM25
27 Q0 1680 56 0.194272 BM25
27 Q0 2967 57 0.187593 BM25
27 Q0 1755 58 0.185011 BM25
27 Q0 1751 59 0.182178 BM25
27 Q0 1924 60 0.179294 BM25
27 Q0 1892 61 0.178924 BM25
27 Q0 2796 62 0.176949 BM25
27 Q0 2526 63 0.176306 BM25
27 Q0 2482 64 0.175637 BM25
27 Q0 3026 65 0.173538 BM25
27 Q0 25 66 0.170774 BM25
27 Q0 2374 67 0.169996 BM25
27 Q0 2621 68 0.169960 BM25
27 Q0 2516 69 0.167361 BM25
27 Q0 2163 70 0.166994 BM25
27 Q0 2863 71 0.166320 BM25
27 Q0 2624 72 0.165605 BM25
27 Q0 2357 73 0.164012 BM25
27 Q0 1657 74 0.161231 BM25
27 Q0 1830 75 0.160446 BM25
27 Q0 1923 76 0.160137 BM25
27 Q0 1409 77 0.157129 BM25
27 Q0 1912 78 0.154594 BM25
27 Q0 18 79 0.154481 BM25
27 Q0 597 80 0.154481 BM25
27 Q0 1708 81 0.151682 BM25
27 Q0 2983 82 0.150600 BM25
27 Q0 3127 83 0.150365 BM25
27 Q0 2995 84 0.149719 BM25
27 Q0 1247 85 0.147333 BM25
27 Q0 1845 86 0.146903 BM25
27 Q0 2317 87 0.146794 BM25
27 Q0 2138 88 0.142105 BM25
27 Q0 3028 89 0.141201 BM25
27 Q0 3177 90 0.140189 BM25
27 Q0 1856 91 0.140169 BM25
27 Q0 2597 92 0.139995 BM25
27 Q0 1641 93 0.138133 BM25
27 Q0 2985 94 0.136189 BM25
27 Q0 59 95 0.136109 BM25
27 Q0 3092 96 0.136087 BM25
27 Q0 2435 97 0.134781 BM25
27 Q0 3063 98 0.133427 BM25
27 Q0 2882 99 0.130139 BM25
27 Q0 3188 100 0.129667 BM25
