query_id Q0 docid rank TfIdf_score system_name
45 Q0 1976 1 1.102025 BM25
45 Q0 2452 2 1.080032 BM25
45 Q0 1922 3 0.984545 BM25
45 Q0 3002 4 0.802927 BM25
45 Q0 2114 5 0.776695 BM25
45 Q0 2318 6 0.741081 BM25
45 Q0 2765 7 0.648854 BM25
45 Q0 2359 8 0.594293 BM25
45 Q0 2984 9 0.583601 BM25
45 Q0 3137 10 0.581653 BM25
45 Q0 3134 11 0.576136 BM25
45 Q0 2978 12 0.566021 BM25
45 Q0 2949 13 0.564631 BM25
45 Q0 2816 14 0.531641 BM25
45 Q0 2969 15 0.520783 BM25
45 Q0 2813 16 0.514928 BM25
45 Q0 2493 17 0.508783 BM25
45 Q0 1827 18 0.493030 BM25
45 Q0 1796 19 0.492275 BM25
45 Q0 3136 20 0.482477 BM25
45 Q0 2344 21 0.463350 BM25
45 Q0 2578 22 0.456196 BM25
45 Q0 1412 23 0.441067 BM25
45 Q0 2991 24 0.433901 BM25
45 Q0 3012 25 0.431580 BM25
45 Q0 3059 26 0.426754 BM25
45 Q0 2542 27 0.424060 BM25
45 Q0 2988 28 0.417583 BM25
45 Q0 2629 29 0.417543 BM25
45 Q0 1267 30 0.413088 BM25
45 Q0 1475 31 0.406531 BM25
45 Q0 1938 32 0.406310 BM25
45 Q0 2926 33 0.404768 BM25
45 Q0 1719 34 0.398667 BM25
45 Q0 3089 35 0.381311 BM25
45 Q0 1173 36 0.380408 BM25
45 Q0 2319 37 0.378415 BM25
45 Q0 2140 38 0.376528 BM25
45 Q0 3148 39 0.373899 BM25
45 Q0 3063 40 0.357862 BM25
45 Q0 1032 41 0.357213 BM25
45 Q0 855 42 0.353203 BM25
45 Q0 2849 43 0.351272 BM25
45 Q0 263 44 0.344160 BM25
45 Q0 2976 45 0.343282 BM25
45 Q0 3181 46 0.342500 BM25
45 Q0 2888 47 0.333875 BM25
45 Q0 1927 48 0.331255 BM25
45 Q0 2437 49 0.330870 BM25
45 Q0 2680 50 0.328172 BM25
45 Q0 1519 51 0.327276 BM25
45 Q0 2407 52 0.325899 BM25
45 Q0 2852 53 0.324102 BM25
45 Q0 1745 54 0.323553 BM25
45 Q0 2669 55 0.323474 BM25
45 Q0 2964 56 0.321317 BM25
45 Q0 3082 57 0.317371 BM25
45 Q0 1652 58 0.310487 BM25
45 Q0 2278 59 0.307672 BM25
45 Q0 2375 60 0.307302 BM25
45 Q0 397 61 0.306849 BM25
45 Q0 1746 62 0.306278 BM25
45 Q0 1830 63 0.306034 BM25
45 Q0 3152 64 0.305669 BM25
45 Q0 379 65 0.303566 BM25
45 Q0 2599 66 0.300685 BM25
45 Q0 275 67 0.295627 BM25
45 Q0 2957 68 0.295401 BM25
45 Q0 1680 69 0.294535 BM25
45 Q0 2900 70 0.293380 BM25
45 Q0 3070 71 0.290444 BM25
45 Q0 2345 72 0.289095 BM25
45 Q0 1226 73 0.288320 BM25
45 Q0 2070 74 0.286787 BM25
45 Q0 2631 75 0.285386 BM25
45 Q0 1271 76 0.285061 BM25
45 Q0 696 77 0.284367 BM25
45 Q0 1765 78 0.284259 BM25
45 Q0 2173 79 0.281295 BM25
45 Q0 2406 80 0.279544 BM25
45 Q0 1010 81 0.279492 BM25
45 Q0 2358 82 0.278504 BM25
45 Q0 2371 83 0.276338 BM25
45 Q0 3058 84 0.275600 BM25
45 Q0 2258 85 0.274047 BM25
45 Q0 52 86 0.272347 BM25
45 Q0 2688 87 0.271811 BM25
45 Q0 3129 88 0.268041 BM25
45 Q0 2133 89 0.267561 BM25
45 Q0 1033 90 0.266680 BM25
45 Q0 2253 91 0.265530 BM25
45 Q0 1344 92 0.264787 BM25
45 Q0 2965 93 0.262970 BM25
45 Q0 2501 94 0.261911 BM25
45 Q0 1657 95 0.261898 BM25
45 Q0 849 96 0.261383 BM25
45 Q0 3168 97 0.260830 BM25
45 Q0 3128 98 0.259422 BM25
45 Q0 2059 99 0.258270 BM25
45 Q0 3048 100 0.256939 BM25
