query_id Q0 docid rank TfIdf_score system_name
32 Q0 3139 1 1.536694 BM25
32 Q0 2177 2 1.352025 BM25
32 Q0 1839 3 1.324585 BM25
32 Q0 1961 4 1.309389 BM25
32 Q0 1847 5 1.173674 BM25
32 Q0 2290 6 1.121785 BM25
32 Q0 2368 7 1.111373 BM25
32 Q0 2630 8 1.102023 BM25
32 Q0 2752 9 1.073177 BM25
32 Q0 2430 10 1.049018 BM25
32 Q0 2490 11 1.023388 BM25
32 Q0 1791 12 0.913038 BM25
32 Q0 2790 13 0.843296 BM25
32 Q0 2172 14 0.837641 BM25
32 Q0 1983 15 0.837641 BM25
32 Q0 2161 16 0.770972 BM25
32 Q0 1822 17 0.731461 BM25
32 Q0 2484 18 0.722253 BM25
32 Q0 2015 19 0.714454 BM25
32 Q0 2934 20 0.707552 BM25
32 Q0 1899 21 0.699815 BM25
32 Q0 2059 22 0.697997 BM25
32 Q0 2980 23 0.674272 BM25
32 Q0 3156 24 0.671876 BM25
32 Q0 2289 25 0.668681 BM25
32 Q0 2763 26 0.663875 BM25
32 Q0 2052 27 0.635166 BM25
32 Q0 119 28 0.630972 BM25
32 Q0 2408 29 0.624943 BM25
32 Q0 2883 30 0.610820 BM25
32 Q0 1905 31 0.583861 BM25
32 Q0 2444 32 0.566823 BM25
32 Q0 2213 33 0.560138 BM25
32 Q0 2695 34 0.551113 BM25
32 Q0 3018 35 0.544652 BM25
32 Q0 1721 36 0.537130 BM25
32 Q0 2199 37 0.525042 BM25
32 Q0 1563 38 0.517206 BM25
32 Q0 1864 39 0.511675 BM25
32 Q0 1775 40 0.506913 BM25
32 Q0 2178 41 0.506238 BM25
32 Q0 1887 42 0.493513 BM25
32 Q0 1804 43 0.492335 BM25
32 Q0 2877 44 0.489129 BM25
32 Q0 1882 45 0.487868 BM25
32 Q0 2769 46 0.474270 BM25
32 Q0 1432 47 0.464495 BM25
32 Q0 3040 48 0.460090 BM25
32 Q0 1529 49 0.454717 BM25
32 Q0 2405 50 0.454631 BM25
32 Q0 559 51 0.447466 BM25
32 Q0 2619 52 0.445609 BM25
32 Q0 3046 53 0.422638 BM25
32 Q0 1725 54 0.413191 BM25
32 Q0 2767 55 0.407271 BM25
32 Q0 371 56 0.404723 BM25
32 Q0 2905 57 0.401417 BM25
32 Q0 2453 58 0.388552 BM25
32 Q0 1488 59 0.385867 BM25
32 Q0 2986 60 0.382757 BM25
32 Q0 1145 61 0.368034 BM25
32 Q0 3098 62 0.364454 BM25
32 Q0 332 63 0.362853 BM25
32 Q0 2439 64 0.362234 BM25
32 Q0 2972 65 0.359558 BM25
32 Q0 3166 66 0.358775 BM25
32 Q0 2273 67 0.358099 BM25
32 Q0 2275 68 0.354050 BM25
32 Q0 1504 69 0.353767 BM25
32 Q0 1998 70 0.352476 BM25
32 Q0 3010 71 0.349816 BM25
32 Q0 1401 72 0.349598 BM25
32 Q0 2696 73 0.349567 BM25
32 Q0 3167 74 0.349158 BM25
32 Q0 2554 75 0.348498 BM25
32 Q0 3164 76 0.347711 BM25
32 Q0 1806 77 0.345704 BM25
32 Q0 3100 78 0.343522 BM25
32 Q0 1172 79 0.343121 BM25
32 Q0 1873 80 0.340050 BM25
32 Q0 2234 81 0.338433 BM25
32 Q0 2771 82 0.331559 BM25
32 Q0 416 83 0.320764 BM25
32 Q0 269 84 0.320578 BM25
32 Q0 1914 85 0.320148 BM25
32 Q0 3 86 0.317884 BM25
32 Q0 1924 87 0.317634 BM25
32 Q0 3134 88 0.317037 BM25
32 Q0 1010 89 0.312279 BM25
32 Q0 2701 90 0.310165 BM25
32 Q0 3033 91 0.308646 BM25
32 Q0 2206 92 0.308030 BM25
32 Q0 2507 93 0.308030 BM25
32 Q0 2902 94 0.307358 BM25
32 Q0 2389 95 0.305648 BM25
32 Q0 2506 96 0.305257 BM25
32 Q0 1116 97 0.302737 BM25
32 Q0 78 98 0.300966 BM25
32 Q0 1786 99 0.300821 BM25
32 Q0 2758 100 0.300256 BM25
