query_id Q0 docid rank TfIdf_score system_name
21 Q0 2337 1 0.626875 BM25
21 Q0 2927 2 0.560272 BM25
21 Q0 1659 3 0.524499 BM25
21 Q0 2932 4 0.458177 BM25
21 Q0 3166 5 0.446086 BM25
21 Q0 3086 6 0.443866 BM25
21 Q0 2325 7 0.422912 BM25
21 Q0 2743 8 0.387030 BM25
21 Q0 895 9 0.356341 BM25
21 Q0 2950 10 0.345667 BM25
21 Q0 371 11 0.341014 BM25
21 Q0 2997 12 0.337355 BM25
21 Q0 2226 13 0.324861 BM25
21 Q0 2645 14 0.301930 BM25
21 Q0 2837 15 0.294137 BM25
21 Q0 3131 16 0.276506 BM25
21 Q0 3163 17 0.273961 BM25
21 Q0 1658 18 0.267564 BM25
21 Q0 117 19 0.266292 BM25
21 Q0 2767 20 0.249065 BM25
21 Q0 2903 21 0.247795 BM25
21 Q0 2508 22 0.244957 BM25
21 Q0 1796 23 0.244673 BM25
21 Q0 2216 24 0.240096 BM25
21 Q0 2706 25 0.236007 BM25
21 Q0 1952 26 0.234272 BM25
21 Q0 1660 27 0.234272 BM25
21 Q0 2884 28 0.227060 BM25
21 Q0 1342 29 0.226036 BM25
21 Q0 2902 30 0.222935 BM25
21 Q0 2569 31 0.218818 BM25
21 Q0 3162 32 0.216896 BM25
21 Q0 2273 33 0.216550 BM25
21 Q0 149 34 0.216101 BM25
21 Q0 1708 35 0.211940 BM25
21 Q0 804 36 0.211187 BM25
21 Q0 2283 37 0.210129 BM25
21 Q0 267 38 0.208725 BM25
21 Q0 3151 39 0.208064 BM25
21 Q0 2702 40 0.207945 BM25
21 Q0 1309 41 0.207534 BM25
21 Q0 3006 42 0.207450 BM25
21 Q0 2263 43 0.203524 BM25
21 Q0 1873 44 0.202326 BM25
21 Q0 1619 45 0.200610 BM25
21 Q0 2936 46 0.194257 BM25
21 Q0 1374 47 0.192243 BM25
21 Q0 1899 48 0.189854 BM25
21 Q0 2953 49 0.188427 BM25
21 Q0 2504 50 0.187981 BM25
21 Q0 2892 51 0.187118 BM25
21 Q0 2725 52 0.186662 BM25
21 Q0 2830 53 0.186662 BM25
21 Q0 2033 54 0.183725 BM25
21 Q0 270 55 0.176418 BM25
21 Q0 1953 56 0.176418 BM25
21 Q0 1851 57 0.176418 BM25
21 Q0 2251 58 0.175684 BM25
21 Q0 2679 59 0.175457 BM25
21 Q0 2703 60 0.174577 BM25
21 Q0 1465 61 0.173418 BM25
21 Q0 2863 62 0.172475 BM25
21 Q0 2627 63 0.168722 BM25
21 Q0 2746 64 0.168490 BM25
21 Q0 2882 65 0.167704 BM25
21 Q0 2834 66 0.167425 BM25
21 Q0 3018 67 0.167247 BM25
21 Q0 2766 68 0.167109 BM25
21 Q0 2819 69 0.164899 BM25
21 Q0 2986 70 0.161686 BM25
21 Q0 3055 71 0.160686 BM25
21 Q0 3154 72 0.160151 BM25
21 Q0 2110 73 0.159851 BM25
21 Q0 2454 74 0.158625 BM25
21 Q0 1551 75 0.158065 BM25
21 Q0 1392 76 0.157242 BM25
21 Q0 1529 77 0.156270 BM25
21 Q0 1947 78 0.153340 BM25
21 Q0 2490 79 0.152965 BM25
21 Q0 2146 80 0.150998 BM25
21 Q0 1957 81 0.149482 BM25
21 Q0 2628 82 0.149337 BM25
21 Q0 2505 83 0.146893 BM25
21 Q0 2938 84 0.146224 BM25
21 Q0 3075 85 0.145800 BM25
21 Q0 2942 86 0.144663 BM25
21 Q0 2828 87 0.144556 BM25
21 Q0 164 88 0.142329 BM25
21 Q0 1969 89 0.140871 BM25
21 Q0 2904 90 0.138932 BM25
21 Q0 3061 91 0.138433 BM25
21 Q0 3167 92 0.138219 BM25
21 Q0 2784 93 0.134207 BM25
21 Q0 2272 94 0.132118 BM25
21 Q0 1350 95 0.129698 BM25
21 Q0 2417 96 0.129422 BM25
21 Q0 2236 97 0.128751 BM25
21 Q0 1752 98 0.127833 BM25
21 Q0 1924 99 0.127801 BM25
21 Q0 2289 100 0.126354 BM25
