query_id Q0 docid rank BM25_Stopping_score system_name
28 Q0 2890 1 1.287523 BM25_Stopping
28 Q0 1685 2 1.049360 BM25_Stopping
28 Q0 3032 3 1.041075 BM25_Stopping
28 Q0 2949 4 0.858462 BM25_Stopping
28 Q0 2776 5 0.760335 BM25_Stopping
28 Q0 2614 6 0.743887 BM25_Stopping
28 Q0 2849 7 0.569483 BM25_Stopping
28 Q0 2515 8 0.522772 BM25_Stopping
28 Q0 1688 9 0.474529 BM25_Stopping
28 Q0 3134 10 0.461657 BM25_Stopping
28 Q0 2197 11 0.459070 BM25_Stopping
28 Q0 1261 12 0.444228 BM25_Stopping
28 Q0 2088 13 0.441077 BM25_Stopping
28 Q0 1687 14 0.441077 BM25_Stopping
28 Q0 1723 15 0.412824 BM25_Stopping
28 Q0 1695 16 0.408931 BM25_Stopping
28 Q0 2371 17 0.395774 BM25_Stopping
28 Q0 2951 18 0.388276 BM25_Stopping
28 Q0 1690 19 0.386573 BM25_Stopping
28 Q0 828 20 0.381864 BM25_Stopping
28 Q0 1989 21 0.380073 BM25_Stopping
28 Q0 2445 22 0.379844 BM25_Stopping
28 Q0 3166 23 0.357192 BM25_Stopping
28 Q0 3133 24 0.350806 BM25_Stopping
28 Q0 820 25 0.348440 BM25_Stopping
28 Q0 1746 26 0.342302 BM25_Stopping
28 Q0 2967 27 0.340911 BM25_Stopping
28 Q0 136 28 0.340812 BM25_Stopping
28 Q0 3040 29 0.335188 BM25_Stopping
28 Q0 3158 30 0.335128 BM25_Stopping
28 Q0 2973 31 0.334303 BM25_Stopping
28 Q0 371 32 0.333517 BM25_Stopping
28 Q0 2757 33 0.331550 BM25_Stopping
28 Q0 1745 34 0.323100 BM25_Stopping
28 Q0 2969 35 0.320952 BM25_Stopping
28 Q0 1846 36 0.313997 BM25_Stopping
28 Q0 1755 37 0.311128 BM25_Stopping
28 Q0 2454 38 0.310949 BM25_Stopping
28 Q0 1927 39 0.306735 BM25_Stopping
28 Q0 2278 40 0.305817 BM25_Stopping
28 Q0 2892 41 0.304812 BM25_Stopping
28 Q0 3038 42 0.304296 BM25_Stopping
28 Q0 2870 43 0.300673 BM25_Stopping
28 Q0 517 44 0.298467 BM25_Stopping
28 Q0 2377 45 0.283471 BM25_Stopping
28 Q0 383 46 0.280619 BM25_Stopping
28 Q0 1776 47 0.280619 BM25_Stopping
28 Q0 2479 48 0.276810 BM25_Stopping
28 Q0 1906 49 0.273813 BM25_Stopping
28 Q0 2516 50 0.269525 BM25_Stopping
28 Q0 2712 51 0.267508 BM25_Stopping
28 Q0 757 52 0.264784 BM25_Stopping
28 Q0 1267 53 0.259906 BM25_Stopping
28 Q0 2358 54 0.258145 BM25_Stopping
28 Q0 666 55 0.253672 BM25_Stopping
28 Q0 2767 56 0.247499 BM25_Stopping
28 Q0 1516 57 0.246552 BM25_Stopping
28 Q0 1796 58 0.244673 BM25_Stopping
28 Q0 2625 59 0.239898 BM25_Stopping
28 Q0 2325 60 0.239731 BM25_Stopping
28 Q0 2852 61 0.239660 BM25_Stopping
28 Q0 2226 62 0.238619 BM25_Stopping
28 Q0 1822 63 0.237933 BM25_Stopping
28 Q0 2407 64 0.235760 BM25_Stopping
28 Q0 1611 65 0.235423 BM25_Stopping
28 Q0 1952 66 0.234272 BM25_Stopping
28 Q0 1660 67 0.234272 BM25_Stopping
28 Q0 2950 68 0.230999 BM25_Stopping
28 Q0 1971 69 0.229020 BM25_Stopping
28 Q0 36 70 0.226451 BM25_Stopping
28 Q0 2884 71 0.226036 BM25_Stopping
28 Q0 1342 72 0.226036 BM25_Stopping
28 Q0 2902 73 0.222345 BM25_Stopping
28 Q0 1704 74 0.221116 BM25_Stopping
28 Q0 1928 75 0.220960 BM25_Stopping
28 Q0 2578 76 0.220901 BM25_Stopping
28 Q0 2306 77 0.218576 BM25_Stopping
28 Q0 2345 78 0.215947 BM25_Stopping
28 Q0 2273 79 0.215192 BM25_Stopping
28 Q0 2598 80 0.214374 BM25_Stopping
28 Q0 1752 81 0.213050 BM25_Stopping
28 Q0 804 82 0.211187 BM25_Stopping
28 Q0 2283 83 0.207551 BM25_Stopping
28 Q0 3006 84 0.204905 BM25_Stopping
28 Q0 1970 85 0.204286 BM25_Stopping
28 Q0 441 86 0.202702 BM25_Stopping
28 Q0 1873 87 0.202326 BM25_Stopping
28 Q0 1457 88 0.201386 BM25_Stopping
28 Q0 2116 89 0.200674 BM25_Stopping
28 Q0 3059 90 0.200632 BM25_Stopping
28 Q0 2263 91 0.200434 BM25_Stopping
28 Q0 397 92 0.200387 BM25_Stopping
28 Q0 2277 93 0.198831 BM25_Stopping
28 Q0 2630 94 0.198459 BM25_Stopping
28 Q0 2484 95 0.196494 BM25_Stopping
28 Q0 1658 96 0.195161 BM25_Stopping
28 Q0 1289 97 0.192722 BM25_Stopping
28 Q0 1374 98 0.192243 BM25_Stopping
28 Q0 2903 99 0.191480 BM25_Stopping
28 Q0 1890 100 0.186976 BM25_Stopping
