query_id Q0 docid rank BM25_Stopping_score system_name
48 Q0 3130 1 1.248803 BM25_Stopping
48 Q0 1771 2 1.100588 BM25_Stopping
48 Q0 1922 3 1.046013 BM25_Stopping
48 Q0 2406 4 0.848458 BM25_Stopping
48 Q0 2325 5 0.808904 BM25_Stopping
48 Q0 3010 6 0.716843 BM25_Stopping
48 Q0 2553 7 0.710842 BM25_Stopping
48 Q0 2464 8 0.682597 BM25_Stopping
48 Q0 2475 9 0.625955 BM25_Stopping
48 Q0 1863 10 0.610611 BM25_Stopping
48 Q0 1927 11 0.597332 BM25_Stopping
48 Q0 2223 12 0.596906 BM25_Stopping
48 Q0 2324 13 0.589161 BM25_Stopping
48 Q0 2766 14 0.576500 BM25_Stopping
48 Q0 1353 15 0.562194 BM25_Stopping
48 Q0 2932 16 0.544295 BM25_Stopping
48 Q0 2899 17 0.539244 BM25_Stopping
48 Q0 2930 18 0.536209 BM25_Stopping
48 Q0 2975 19 0.536110 BM25_Stopping
48 Q0 1990 20 0.534558 BM25_Stopping
48 Q0 2592 21 0.532738 BM25_Stopping
48 Q0 1809 22 0.512248 BM25_Stopping
48 Q0 2813 23 0.511840 BM25_Stopping
48 Q0 1797 24 0.502235 BM25_Stopping
48 Q0 3046 25 0.500137 BM25_Stopping
48 Q0 1066 26 0.499880 BM25_Stopping
48 Q0 1654 27 0.497078 BM25_Stopping
48 Q0 1678 28 0.496267 BM25_Stopping
48 Q0 1914 29 0.493166 BM25_Stopping
48 Q0 2675 30 0.487629 BM25_Stopping
48 Q0 2879 31 0.482971 BM25_Stopping
48 Q0 3166 32 0.478232 BM25_Stopping
48 Q0 2509 33 0.474790 BM25_Stopping
48 Q0 1729 34 0.470254 BM25_Stopping
48 Q0 2295 35 0.470041 BM25_Stopping
48 Q0 2187 36 0.467018 BM25_Stopping
48 Q0 2799 37 0.465391 BM25_Stopping
48 Q0 2927 38 0.459827 BM25_Stopping
48 Q0 2431 39 0.457817 BM25_Stopping
48 Q0 2073 40 0.457817 BM25_Stopping
48 Q0 2502 41 0.450145 BM25_Stopping
48 Q0 2904 42 0.448096 BM25_Stopping
48 Q0 3019 43 0.443742 BM25_Stopping
48 Q0 2226 44 0.440132 BM25_Stopping
48 Q0 2285 45 0.439369 BM25_Stopping
48 Q0 2709 46 0.438288 BM25_Stopping
48 Q0 1009 47 0.430745 BM25_Stopping
48 Q0 1734 48 0.429567 BM25_Stopping
48 Q0 1431 49 0.424250 BM25_Stopping
48 Q0 1274 50 0.422404 BM25_Stopping
48 Q0 2510 51 0.419939 BM25_Stopping
48 Q0 1659 52 0.418891 BM25_Stopping
48 Q0 2273 53 0.409483 BM25_Stopping
48 Q0 2589 54 0.405268 BM25_Stopping
48 Q0 2344 55 0.401739 BM25_Stopping
48 Q0 1658 56 0.401472 BM25_Stopping
48 Q0 2699 57 0.401331 BM25_Stopping
48 Q0 1759 58 0.397607 BM25_Stopping
48 Q0 1873 59 0.395347 BM25_Stopping
48 Q0 2882 60 0.390816 BM25_Stopping
48 Q0 1977 61 0.388883 BM25_Stopping
48 Q0 2337 62 0.386656 BM25_Stopping
48 Q0 3150 63 0.383499 BM25_Stopping
48 Q0 2141 64 0.381187 BM25_Stopping
48 Q0 1147 65 0.378803 BM25_Stopping
48 Q0 2852 66 0.377060 BM25_Stopping
48 Q0 2056 67 0.375172 BM25_Stopping
48 Q0 2958 68 0.373531 BM25_Stopping
48 Q0 3122 69 0.372390 BM25_Stopping
48 Q0 2433 70 0.372130 BM25_Stopping
48 Q0 2593 71 0.370556 BM25_Stopping
48 Q0 2284 72 0.369633 BM25_Stopping
48 Q0 2046 73 0.367795 BM25_Stopping
48 Q0 371 74 0.366756 BM25_Stopping
48 Q0 1457 75 0.365466 BM25_Stopping
48 Q0 1755 76 0.365429 BM25_Stopping
48 Q0 2395 77 0.364511 BM25_Stopping
48 Q0 3124 78 0.362830 BM25_Stopping
48 Q0 1666 79 0.361821 BM25_Stopping
48 Q0 3098 80 0.361184 BM25_Stopping
48 Q0 3200 81 0.358973 BM25_Stopping
48 Q0 2823 82 0.356906 BM25_Stopping
48 Q0 2576 83 0.355223 BM25_Stopping
48 Q0 2767 84 0.354489 BM25_Stopping
48 Q0 2155 85 0.353722 BM25_Stopping
48 Q0 2689 86 0.353244 BM25_Stopping
48 Q0 2251 87 0.352177 BM25_Stopping
48 Q0 1782 88 0.351983 BM25_Stopping
48 Q0 2832 89 0.351048 BM25_Stopping
48 Q0 2715 90 0.349110 BM25_Stopping
48 Q0 2314 91 0.348201 BM25_Stopping
48 Q0 1688 92 0.345895 BM25_Stopping
48 Q0 1744 93 0.343373 BM25_Stopping
48 Q0 2884 94 0.341856 BM25_Stopping
48 Q0 2415 95 0.336552 BM25_Stopping
48 Q0 3161 96 0.334026 BM25_Stopping
48 Q0 3003 97 0.330395 BM25_Stopping
48 Q0 2646 98 0.329512 BM25_Stopping
48 Q0 2556 99 0.328910 BM25_Stopping
48 Q0 1205 100 0.327731 BM25_Stopping
