query_id Q0 docid rank BM25_Stopping_score system_name
26 Q0 1922 1 1.211909 BM25_Stopping
26 Q0 3068 2 0.587413 BM25_Stopping
26 Q0 2626 3 0.544266 BM25_Stopping
26 Q0 1461 4 0.481083 BM25_Stopping
26 Q0 2870 5 0.440256 BM25_Stopping
26 Q0 2578 6 0.408510 BM25_Stopping
26 Q0 2709 7 0.388728 BM25_Stopping
26 Q0 2844 8 0.383335 BM25_Stopping
26 Q0 2939 9 0.368347 BM25_Stopping
26 Q0 3154 10 0.355405 BM25_Stopping
26 Q0 2740 11 0.340237 BM25_Stopping
26 Q0 2876 12 0.318629 BM25_Stopping
26 Q0 2364 13 0.306788 BM25_Stopping
26 Q0 2840 14 0.301912 BM25_Stopping
26 Q0 2377 15 0.298479 BM25_Stopping
26 Q0 3128 16 0.296595 BM25_Stopping
26 Q0 2438 17 0.281274 BM25_Stopping
26 Q0 2111 18 0.279719 BM25_Stopping
26 Q0 1290 19 0.276514 BM25_Stopping
26 Q0 3105 20 0.276010 BM25_Stopping
26 Q0 2479 21 0.273972 BM25_Stopping
26 Q0 2256 22 0.264925 BM25_Stopping
26 Q0 617 23 0.256059 BM25_Stopping
26 Q0 2632 24 0.251781 BM25_Stopping
26 Q0 1750 25 0.251748 BM25_Stopping
26 Q0 2372 26 0.249857 BM25_Stopping
26 Q0 59 27 0.249443 BM25_Stopping
26 Q0 2407 28 0.249390 BM25_Stopping
26 Q0 1680 29 0.245984 BM25_Stopping
26 Q0 2867 30 0.245703 BM25_Stopping
26 Q0 2080 31 0.244159 BM25_Stopping
26 Q0 2379 32 0.243198 BM25_Stopping
26 Q0 2878 33 0.242974 BM25_Stopping
26 Q0 2069 34 0.242580 BM25_Stopping
26 Q0 1462 35 0.240541 BM25_Stopping
26 Q0 1951 36 0.238804 BM25_Stopping
26 Q0 2882 37 0.235995 BM25_Stopping
26 Q0 1341 38 0.232091 BM25_Stopping
26 Q0 2629 39 0.230779 BM25_Stopping
26 Q0 84 40 0.230418 BM25_Stopping
26 Q0 1755 41 0.228321 BM25_Stopping
26 Q0 2482 42 0.228083 BM25_Stopping
26 Q0 2138 43 0.222082 BM25_Stopping
26 Q0 1591 44 0.219505 BM25_Stopping
26 Q0 2597 45 0.216715 BM25_Stopping
26 Q0 3150 46 0.211966 BM25_Stopping
26 Q0 2621 47 0.211916 BM25_Stopping
26 Q0 2311 48 0.211710 BM25_Stopping
26 Q0 121 49 0.209804 BM25_Stopping
26 Q0 1728 50 0.209190 BM25_Stopping
26 Q0 618 51 0.206763 BM25_Stopping
26 Q0 2852 52 0.205153 BM25_Stopping
26 Q0 1476 53 0.204519 BM25_Stopping
26 Q0 2985 54 0.204203 BM25_Stopping
26 Q0 2888 55 0.203884 BM25_Stopping
26 Q0 2317 56 0.201357 BM25_Stopping
26 Q0 86 57 0.196667 BM25_Stopping
26 Q0 1752 58 0.196451 BM25_Stopping
26 Q0 1754 59 0.194801 BM25_Stopping
26 Q0 2319 60 0.194717 BM25_Stopping
26 Q0 2366 61 0.194292 BM25_Stopping
26 Q0 439 62 0.192994 BM25_Stopping
26 Q0 2525 63 0.192803 BM25_Stopping
26 Q0 1747 64 0.192620 BM25_Stopping
26 Q0 2321 65 0.192082 BM25_Stopping
26 Q0 2558 66 0.186594 BM25_Stopping
26 Q0 2767 67 0.184937 BM25_Stopping
26 Q0 2345 68 0.184854 BM25_Stopping
26 Q0 1677 69 0.184718 BM25_Stopping
26 Q0 2826 70 0.184377 BM25_Stopping
26 Q0 104 71 0.183711 BM25_Stopping
26 Q0 3026 72 0.183643 BM25_Stopping
26 Q0 2219 73 0.183367 BM25_Stopping
26 Q0 638 74 0.183209 BM25_Stopping
26 Q0 2314 75 0.182941 BM25_Stopping
26 Q0 1247 76 0.178484 BM25_Stopping
26 Q0 2796 77 0.176949 BM25_Stopping
26 Q0 1844 78 0.174008 BM25_Stopping
26 Q0 1552 79 0.173803 BM25_Stopping
26 Q0 2868 80 0.172633 BM25_Stopping
26 Q0 25 81 0.170774 BM25_Stopping
26 Q0 1472 82 0.168123 BM25_Stopping
26 Q0 3127 83 0.168066 BM25_Stopping
26 Q0 2151 84 0.165067 BM25_Stopping
26 Q0 3025 85 0.163714 BM25_Stopping
26 Q0 2320 86 0.161488 BM25_Stopping
26 Q0 300 87 0.160172 BM25_Stopping
26 Q0 1923 88 0.160137 BM25_Stopping
26 Q0 3183 89 0.158423 BM25_Stopping
26 Q0 251 90 0.158077 BM25_Stopping
26 Q0 1636 91 0.156753 BM25_Stopping
26 Q0 2950 92 0.156524 BM25_Stopping
26 Q0 972 93 0.155820 BM25_Stopping
26 Q0 2583 94 0.155304 BM25_Stopping
26 Q0 18 95 0.154481 BM25_Stopping
26 Q0 597 96 0.154481 BM25_Stopping
26 Q0 1360 97 0.154481 BM25_Stopping
26 Q0 1572 98 0.153828 BM25_Stopping
26 Q0 1338 99 0.152316 BM25_Stopping
26 Q0 971 100 0.151254 BM25_Stopping
