query_id Q0 docid rank BM25_Stopping_score system_name
29 Q0 2229 1 0.665209 BM25_Stopping
29 Q0 1841 2 0.616629 BM25_Stopping
29 Q0 2694 3 0.592574 BM25_Stopping
29 Q0 1933 4 0.584493 BM25_Stopping
29 Q0 1840 5 0.563975 BM25_Stopping
29 Q0 1780 6 0.543870 BM25_Stopping
29 Q0 2462 7 0.525115 BM25_Stopping
29 Q0 1725 8 0.504363 BM25_Stopping
29 Q0 804 9 0.500986 BM25_Stopping
29 Q0 2644 10 0.466366 BM25_Stopping
29 Q0 1539 11 0.459678 BM25_Stopping
29 Q0 2089 12 0.453072 BM25_Stopping
29 Q0 2927 13 0.435557 BM25_Stopping
29 Q0 1995 14 0.424626 BM25_Stopping
29 Q0 2332 15 0.424626 BM25_Stopping
29 Q0 3166 16 0.409056 BM25_Stopping
29 Q0 2410 17 0.380383 BM25_Stopping
29 Q0 2200 18 0.354769 BM25_Stopping
29 Q0 2031 19 0.348462 BM25_Stopping
29 Q0 2767 20 0.346806 BM25_Stopping
29 Q0 371 21 0.333517 BM25_Stopping
29 Q0 1717 22 0.330458 BM25_Stopping
29 Q0 738 23 0.310176 BM25_Stopping
29 Q0 1420 24 0.307040 BM25_Stopping
29 Q0 807 25 0.299641 BM25_Stopping
29 Q0 903 26 0.299641 BM25_Stopping
29 Q0 904 27 0.299641 BM25_Stopping
29 Q0 706 28 0.299641 BM25_Stopping
29 Q0 455 29 0.299641 BM25_Stopping
29 Q0 737 30 0.299641 BM25_Stopping
29 Q0 470 31 0.299641 BM25_Stopping
29 Q0 2794 32 0.296280 BM25_Stopping
29 Q0 2325 33 0.290846 BM25_Stopping
29 Q0 3131 34 0.285224 BM25_Stopping
29 Q0 201 35 0.280583 BM25_Stopping
29 Q0 2825 36 0.277640 BM25_Stopping
29 Q0 1812 37 0.275607 BM25_Stopping
29 Q0 2206 38 0.273176 BM25_Stopping
29 Q0 2507 39 0.273176 BM25_Stopping
29 Q0 1039 40 0.271935 BM25_Stopping
29 Q0 313 41 0.271935 BM25_Stopping
29 Q0 286 42 0.271935 BM25_Stopping
29 Q0 1967 43 0.268730 BM25_Stopping
29 Q0 3026 44 0.267537 BM25_Stopping
29 Q0 1697 45 0.260795 BM25_Stopping
29 Q0 1109 46 0.260344 BM25_Stopping
29 Q0 2067 47 0.257774 BM25_Stopping
29 Q0 1495 48 0.252882 BM25_Stopping
29 Q0 1796 49 0.244673 BM25_Stopping
29 Q0 2770 50 0.244521 BM25_Stopping
29 Q0 2283 51 0.242867 BM25_Stopping
29 Q0 2226 52 0.238619 BM25_Stopping
29 Q0 1894 53 0.238493 BM25_Stopping
29 Q0 1952 54 0.234272 BM25_Stopping
29 Q0 1660 55 0.234272 BM25_Stopping
29 Q0 2490 56 0.233216 BM25_Stopping
29 Q0 1679 57 0.232705 BM25_Stopping
29 Q0 2950 58 0.230999 BM25_Stopping
29 Q0 1480 59 0.229494 BM25_Stopping
29 Q0 184 60 0.229494 BM25_Stopping
29 Q0 1716 61 0.228247 BM25_Stopping
29 Q0 2521 62 0.227521 BM25_Stopping
29 Q0 2884 63 0.226036 BM25_Stopping
29 Q0 1342 64 0.226036 BM25_Stopping
29 Q0 2418 65 0.223676 BM25_Stopping
29 Q0 2606 66 0.222799 BM25_Stopping
29 Q0 2902 67 0.222345 BM25_Stopping
29 Q0 2167 68 0.221143 BM25_Stopping
29 Q0 626 69 0.218846 BM25_Stopping
29 Q0 1171 70 0.217890 BM25_Stopping
29 Q0 2306 71 0.215531 BM25_Stopping
29 Q0 2273 72 0.215192 BM25_Stopping
29 Q0 2334 73 0.214430 BM25_Stopping
29 Q0 2525 74 0.210883 BM25_Stopping
29 Q0 1874 75 0.210267 BM25_Stopping
29 Q0 2762 76 0.207866 BM25_Stopping
29 Q0 659 77 0.207866 BM25_Stopping
29 Q0 2208 78 0.207082 BM25_Stopping
29 Q0 974 79 0.206247 BM25_Stopping
29 Q0 2109 80 0.205761 BM25_Stopping
29 Q0 3006 81 0.204905 BM25_Stopping
29 Q0 63 82 0.204647 BM25_Stopping
29 Q0 1873 83 0.202326 BM25_Stopping
29 Q0 1110 84 0.201535 BM25_Stopping
29 Q0 2263 85 0.200434 BM25_Stopping
29 Q0 2146 86 0.199828 BM25_Stopping
29 Q0 3115 87 0.199158 BM25_Stopping
29 Q0 1658 88 0.195161 BM25_Stopping
29 Q0 294 89 0.193594 BM25_Stopping
29 Q0 3037 90 0.193074 BM25_Stopping
29 Q0 1374 91 0.192243 BM25_Stopping
29 Q0 2544 92 0.191974 BM25_Stopping
29 Q0 2903 93 0.191480 BM25_Stopping
29 Q0 2447 94 0.191056 BM25_Stopping
29 Q0 1924 95 0.189954 BM25_Stopping
29 Q0 197 96 0.186788 BM25_Stopping
29 Q0 2725 97 0.186662 BM25_Stopping
29 Q0 2830 98 0.186662 BM25_Stopping
29 Q0 1511 99 0.185960 BM25_Stopping
29 Q0 3079 100 0.185897 BM25_Stopping
