query_id Q0 docid rank BM25_Stopping_score system_name
62 Q0 1961 1 0.867395 BM25_Stopping
62 Q0 2714 2 0.605292 BM25_Stopping
62 Q0 2975 3 0.505887 BM25_Stopping
62 Q0 2327 4 0.503703 BM25_Stopping
62 Q0 2932 5 0.485782 BM25_Stopping
62 Q0 2927 6 0.466985 BM25_Stopping
62 Q0 2430 7 0.428828 BM25_Stopping
62 Q0 2790 8 0.423940 BM25_Stopping
62 Q0 1368 9 0.413324 BM25_Stopping
62 Q0 2076 10 0.389875 BM25_Stopping
62 Q0 1266 11 0.358755 BM25_Stopping
62 Q0 2333 12 0.346266 BM25_Stopping
62 Q0 2346 13 0.326209 BM25_Stopping
62 Q0 2189 14 0.321534 BM25_Stopping
62 Q0 1424 15 0.317819 BM25_Stopping
62 Q0 141 16 0.317493 BM25_Stopping
62 Q0 1262 17 0.317493 BM25_Stopping
62 Q0 1725 18 0.313394 BM25_Stopping
62 Q0 3075 19 0.309322 BM25_Stopping
62 Q0 392 20 0.297299 BM25_Stopping
62 Q0 2973 21 0.297299 BM25_Stopping
62 Q0 3059 22 0.296252 BM25_Stopping
62 Q0 2685 23 0.293156 BM25_Stopping
62 Q0 2896 24 0.293156 BM25_Stopping
62 Q0 1158 25 0.289624 BM25_Stopping
62 Q0 2700 26 0.279520 BM25_Stopping
62 Q0 2216 27 0.278025 BM25_Stopping
62 Q0 2337 28 0.276149 BM25_Stopping
62 Q0 1948 29 0.263005 BM25_Stopping
62 Q0 1856 30 0.262265 BM25_Stopping
62 Q0 3086 31 0.252320 BM25_Stopping
62 Q0 2649 32 0.248996 BM25_Stopping
62 Q0 3156 33 0.246628 BM25_Stopping
62 Q0 1595 34 0.244211 BM25_Stopping
62 Q0 2616 35 0.242456 BM25_Stopping
62 Q0 2342 36 0.241700 BM25_Stopping
62 Q0 1136 37 0.239684 BM25_Stopping
62 Q0 1101 38 0.239684 BM25_Stopping
62 Q0 2121 39 0.239684 BM25_Stopping
62 Q0 2648 40 0.230546 BM25_Stopping
62 Q0 2266 41 0.230509 BM25_Stopping
62 Q0 2326 42 0.229902 BM25_Stopping
62 Q0 2401 43 0.226151 BM25_Stopping
62 Q0 1795 44 0.225565 BM25_Stopping
62 Q0 2720 45 0.219954 BM25_Stopping
62 Q0 2709 46 0.219601 BM25_Stopping
62 Q0 2785 47 0.209815 BM25_Stopping
62 Q0 2743 48 0.201095 BM25_Stopping
62 Q0 2291 49 0.201065 BM25_Stopping
62 Q0 2865 50 0.196579 BM25_Stopping
62 Q0 2672 51 0.196541 BM25_Stopping
62 Q0 2702 52 0.195372 BM25_Stopping
62 Q0 1846 53 0.193193 BM25_Stopping
62 Q0 2476 54 0.192216 BM25_Stopping
62 Q0 2545 55 0.190816 BM25_Stopping
62 Q0 950 56 0.187042 BM25_Stopping
62 Q0 2255 57 0.184113 BM25_Stopping
62 Q0 3163 58 0.182688 BM25_Stopping
62 Q0 2227 59 0.181167 BM25_Stopping
62 Q0 2504 60 0.180313 BM25_Stopping
62 Q0 1048 61 0.179080 BM25_Stopping
62 Q0 2195 62 0.173265 BM25_Stopping
62 Q0 2598 63 0.171046 BM25_Stopping
62 Q0 1933 64 0.168766 BM25_Stopping
62 Q0 1841 65 0.166560 BM25_Stopping
62 Q0 2323 66 0.166208 BM25_Stopping
62 Q0 1601 67 0.164327 BM25_Stopping
62 Q0 2596 68 0.163994 BM25_Stopping
62 Q0 2882 69 0.163654 BM25_Stopping
62 Q0 2837 70 0.162969 BM25_Stopping
62 Q0 1664 71 0.160214 BM25_Stopping
62 Q0 1887 72 0.159036 BM25_Stopping
62 Q0 320 73 0.158843 BM25_Stopping
62 Q0 2842 74 0.157193 BM25_Stopping
62 Q0 1569 75 0.154661 BM25_Stopping
62 Q0 2580 76 0.153547 BM25_Stopping
62 Q0 1840 77 0.152062 BM25_Stopping
62 Q0 2469 78 0.150414 BM25_Stopping
62 Q0 1334 79 0.149248 BM25_Stopping
62 Q0 1957 80 0.147420 BM25_Stopping
62 Q0 2895 81 0.145438 BM25_Stopping
62 Q0 1566 82 0.145331 BM25_Stopping
62 Q0 1143 83 0.143923 BM25_Stopping
62 Q0 2938 84 0.142681 BM25_Stopping
62 Q0 1934 85 0.142550 BM25_Stopping
62 Q0 1967 86 0.142163 BM25_Stopping
62 Q0 2416 87 0.142163 BM25_Stopping
62 Q0 2133 88 0.142163 BM25_Stopping
62 Q0 1468 89 0.141881 BM25_Stopping
62 Q0 2057 90 0.141483 BM25_Stopping
62 Q0 2080 91 0.139471 BM25_Stopping
62 Q0 2557 92 0.138952 BM25_Stopping
62 Q0 2809 93 0.138449 BM25_Stopping
62 Q0 2997 94 0.136676 BM25_Stopping
62 Q0 2167 95 0.133078 BM25_Stopping
62 Q0 1828 96 0.132497 BM25_Stopping
62 Q0 3084 97 0.131484 BM25_Stopping
62 Q0 2570 98 0.128451 BM25_Stopping
62 Q0 3096 99 0.127294 BM25_Stopping
62 Q0 2740 100 0.125435 BM25_Stopping
