query_id Q0 docid rank BM25_Stopping_score system_name
45 Q0 1976 1 1.020721 BM25_Stopping
45 Q0 1922 2 0.997858 BM25_Stopping
45 Q0 2318 3 0.735194 BM25_Stopping
45 Q0 3137 4 0.697002 BM25_Stopping
45 Q0 2978 5 0.662095 BM25_Stopping
45 Q0 2984 6 0.658797 BM25_Stopping
45 Q0 1827 7 0.615335 BM25_Stopping
45 Q0 2344 8 0.610033 BM25_Stopping
45 Q0 2765 9 0.540522 BM25_Stopping
45 Q0 2813 10 0.529771 BM25_Stopping
45 Q0 2949 11 0.527306 BM25_Stopping
45 Q0 2493 12 0.517093 BM25_Stopping
45 Q0 2578 13 0.488316 BM25_Stopping
45 Q0 1267 14 0.473006 BM25_Stopping
45 Q0 1173 15 0.471242 BM25_Stopping
45 Q0 3059 16 0.469720 BM25_Stopping
45 Q0 2816 17 0.455050 BM25_Stopping
45 Q0 2452 18 0.450726 BM25_Stopping
45 Q0 3048 19 0.440860 BM25_Stopping
45 Q0 1719 20 0.427081 BM25_Stopping
45 Q0 1796 21 0.426172 BM25_Stopping
45 Q0 3148 22 0.423075 BM25_Stopping
45 Q0 3134 23 0.420146 BM25_Stopping
45 Q0 3136 24 0.413222 BM25_Stopping
45 Q0 2542 25 0.399666 BM25_Stopping
45 Q0 1938 26 0.395588 BM25_Stopping
45 Q0 2319 27 0.381169 BM25_Stopping
45 Q0 2669 28 0.372968 BM25_Stopping
45 Q0 2849 29 0.365924 BM25_Stopping
45 Q0 1745 30 0.358353 BM25_Stopping
45 Q0 3082 31 0.358007 BM25_Stopping
45 Q0 3012 32 0.348733 BM25_Stopping
45 Q0 2852 33 0.344935 BM25_Stopping
45 Q0 263 34 0.344160 BM25_Stopping
45 Q0 1927 35 0.343881 BM25_Stopping
45 Q0 1765 36 0.342403 BM25_Stopping
45 Q0 1746 37 0.342302 BM25_Stopping
45 Q0 2964 38 0.340721 BM25_Stopping
45 Q0 3089 39 0.336919 BM25_Stopping
45 Q0 3002 40 0.335804 BM25_Stopping
45 Q0 1271 41 0.334764 BM25_Stopping
45 Q0 2870 42 0.331897 BM25_Stopping
45 Q0 2969 43 0.331743 BM25_Stopping
45 Q0 3070 44 0.326672 BM25_Stopping
45 Q0 1412 45 0.323820 BM25_Stopping
45 Q0 1571 46 0.320432 BM25_Stopping
45 Q0 3128 47 0.318977 BM25_Stopping
45 Q0 1344 48 0.318803 BM25_Stopping
45 Q0 2375 49 0.318074 BM25_Stopping
45 Q0 2371 50 0.317712 BM25_Stopping
45 Q0 2359 51 0.311560 BM25_Stopping
45 Q0 3181 52 0.310763 BM25_Stopping
45 Q0 1033 53 0.309367 BM25_Stopping
45 Q0 2278 54 0.305817 BM25_Stopping
45 Q0 379 55 0.303566 BM25_Stopping
45 Q0 3119 56 0.300305 BM25_Stopping
45 Q0 2599 57 0.299641 BM25_Stopping
45 Q0 2926 58 0.298601 BM25_Stopping
45 Q0 275 59 0.295627 BM25_Stopping
45 Q0 1652 60 0.291744 BM25_Stopping
45 Q0 2173 61 0.291495 BM25_Stopping
45 Q0 2253 62 0.291322 BM25_Stopping
45 Q0 1474 63 0.290416 BM25_Stopping
45 Q0 3152 64 0.289141 BM25_Stopping
45 Q0 52 65 0.287087 BM25_Stopping
45 Q0 2070 66 0.286787 BM25_Stopping
45 Q0 2358 67 0.284711 BM25_Stopping
45 Q0 1010 68 0.283422 BM25_Stopping
45 Q0 1792 69 0.282718 BM25_Stopping
45 Q0 2560 70 0.279496 BM25_Stopping
45 Q0 2407 71 0.277901 BM25_Stopping
45 Q0 2133 72 0.277263 BM25_Stopping
45 Q0 2479 73 0.276810 BM25_Stopping
45 Q0 1516 74 0.271913 BM25_Stopping
45 Q0 2741 75 0.270604 BM25_Stopping
45 Q0 397 76 0.267424 BM25_Stopping
45 Q0 3183 77 0.266523 BM25_Stopping
45 Q0 2876 78 0.266055 BM25_Stopping
45 Q0 1680 79 0.260506 BM25_Stopping
45 Q0 2837 80 0.260497 BM25_Stopping
45 Q0 2812 81 0.259021 BM25_Stopping
45 Q0 3090 82 0.257391 BM25_Stopping
45 Q0 2955 83 0.252441 BM25_Stopping
45 Q0 2988 84 0.251155 BM25_Stopping
45 Q0 1780 85 0.249999 BM25_Stopping
45 Q0 2519 86 0.248914 BM25_Stopping
45 Q0 41 87 0.248694 BM25_Stopping
45 Q0 2345 88 0.246802 BM25_Stopping
45 Q0 1853 89 0.246684 BM25_Stopping
45 Q0 2516 90 0.245221 BM25_Stopping
45 Q0 2437 91 0.245211 BM25_Stopping
45 Q0 2957 92 0.244043 BM25_Stopping
45 Q0 1653 93 0.242228 BM25_Stopping
45 Q0 2370 94 0.240284 BM25_Stopping
45 Q0 2932 95 0.240143 BM25_Stopping
45 Q0 1194 96 0.239376 BM25_Stopping
45 Q0 2514 97 0.236028 BM25_Stopping
45 Q0 2311 98 0.234870 BM25_Stopping
45 Q0 1518 99 0.234581 BM25_Stopping
45 Q0 1534 100 0.233430 BM25_Stopping
