query_id Q0 docid rank BM25_Stopping_score system_name
12 Q0 3068 1 0.587413 BM25_Stopping
12 Q0 1461 2 0.481083 BM25_Stopping
12 Q0 3127 3 0.451918 BM25_Stopping
12 Q0 2246 4 0.368573 BM25_Stopping
12 Q0 2740 5 0.340237 BM25_Stopping
12 Q0 2111 6 0.279719 BM25_Stopping
12 Q0 2479 7 0.273972 BM25_Stopping
12 Q0 2407 8 0.249390 BM25_Stopping
12 Q0 2867 9 0.245703 BM25_Stopping
12 Q0 2379 10 0.243198 BM25_Stopping
12 Q0 2069 11 0.242580 BM25_Stopping
12 Q0 1462 12 0.240541 BM25_Stopping
12 Q0 1930 13 0.240001 BM25_Stopping
12 Q0 1951 14 0.238804 BM25_Stopping
12 Q0 2882 15 0.235995 BM25_Stopping
12 Q0 2629 16 0.230779 BM25_Stopping
12 Q0 1755 17 0.228321 BM25_Stopping
12 Q0 2482 18 0.228083 BM25_Stopping
12 Q0 2138 19 0.222082 BM25_Stopping
12 Q0 2840 20 0.217078 BM25_Stopping
12 Q0 2597 21 0.216715 BM25_Stopping
12 Q0 1680 22 0.213930 BM25_Stopping
12 Q0 3150 23 0.211966 BM25_Stopping
12 Q0 2621 24 0.211916 BM25_Stopping
12 Q0 2311 25 0.211710 BM25_Stopping
12 Q0 1750 26 0.211250 BM25_Stopping
12 Q0 2372 27 0.211097 BM25_Stopping
12 Q0 1728 28 0.209190 BM25_Stopping
12 Q0 2852 29 0.205153 BM25_Stopping
12 Q0 2317 30 0.201357 BM25_Stopping
12 Q0 1752 31 0.196451 BM25_Stopping
12 Q0 2319 32 0.194717 BM25_Stopping
12 Q0 2525 33 0.192803 BM25_Stopping
12 Q0 2080 34 0.189801 BM25_Stopping
12 Q0 2345 35 0.184854 BM25_Stopping
12 Q0 2219 36 0.183367 BM25_Stopping
12 Q0 3196 37 0.179479 BM25_Stopping
12 Q0 1247 38 0.178484 BM25_Stopping
12 Q0 2796 39 0.176949 BM25_Stopping
12 Q0 2868 40 0.172633 BM25_Stopping
12 Q0 25 41 0.170774 BM25_Stopping
12 Q0 1472 42 0.168123 BM25_Stopping
12 Q0 1747 43 0.167825 BM25_Stopping
12 Q0 1341 44 0.167824 BM25_Stopping
12 Q0 2151 45 0.165067 BM25_Stopping
12 Q0 3025 46 0.163714 BM25_Stopping
12 Q0 1923 47 0.160137 BM25_Stopping
12 Q0 1591 48 0.159918 BM25_Stopping
12 Q0 2950 49 0.156524 BM25_Stopping
12 Q0 2583 50 0.155304 BM25_Stopping
12 Q0 597 51 0.154481 BM25_Stopping
12 Q0 18 52 0.154481 BM25_Stopping
12 Q0 1360 53 0.154481 BM25_Stopping
12 Q0 1572 54 0.153828 BM25_Stopping
12 Q0 2522 55 0.150962 BM25_Stopping
12 Q0 1387 56 0.150298 BM25_Stopping
12 Q0 1959 57 0.150234 BM25_Stopping
12 Q0 3141 58 0.150181 BM25_Stopping
12 Q0 651 59 0.149719 BM25_Stopping
12 Q0 2995 60 0.149719 BM25_Stopping
12 Q0 2358 61 0.149572 BM25_Stopping
12 Q0 1751 62 0.148892 BM25_Stopping
12 Q0 2424 63 0.148504 BM25_Stopping
12 Q0 855 64 0.148448 BM25_Stopping
12 Q0 238 65 0.145243 BM25_Stopping
12 Q0 1071 66 0.144762 BM25_Stopping
12 Q0 1748 67 0.141540 BM25_Stopping
12 Q0 1912 68 0.140572 BM25_Stopping
12 Q0 2624 69 0.139464 BM25_Stopping
12 Q0 1069 70 0.139330 BM25_Stopping
12 Q0 643 71 0.139008 BM25_Stopping
12 Q0 3026 72 0.138602 BM25_Stopping
12 Q0 2632 73 0.137920 BM25_Stopping
12 Q0 2818 74 0.137047 BM25_Stopping
12 Q0 2985 75 0.135560 BM25_Stopping
12 Q0 2888 76 0.135350 BM25_Stopping
12 Q0 1892 77 0.134450 BM25_Stopping
12 Q0 2920 78 0.134307 BM25_Stopping
12 Q0 2357 79 0.132052 BM25_Stopping
12 Q0 633 80 0.131483 BM25_Stopping
12 Q0 1226 81 0.129208 BM25_Stopping
12 Q0 2406 82 0.128772 BM25_Stopping
12 Q0 2567 83 0.126572 BM25_Stopping
12 Q0 239 84 0.126353 BM25_Stopping
12 Q0 143 85 0.126353 BM25_Stopping
12 Q0 1844 86 0.126079 BM25_Stopping
12 Q0 2320 87 0.125615 BM25_Stopping
12 Q0 322 88 0.124628 BM25_Stopping
12 Q0 1196 89 0.123847 BM25_Stopping
12 Q0 1236 90 0.121603 BM25_Stopping
12 Q0 3174 91 0.119517 BM25_Stopping
12 Q0 3134 92 0.119285 BM25_Stopping
12 Q0 3090 93 0.117918 BM25_Stopping
12 Q0 2553 94 0.117207 BM25_Stopping
12 Q0 2689 95 0.117207 BM25_Stopping
12 Q0 3076 96 0.115465 BM25_Stopping
12 Q0 2198 97 0.115221 BM25_Stopping
12 Q0 3137 98 0.115189 BM25_Stopping
12 Q0 1324 99 0.114776 BM25_Stopping
12 Q0 2405 100 0.114445 BM25_Stopping
