query_id Q0 docid rank BM25_Stopping_score system_name
60 Q0 2967 1 1.098143 BM25_Stopping
60 Q0 2882 2 0.829025 BM25_Stopping
60 Q0 2311 3 0.783630 BM25_Stopping
60 Q0 3030 4 0.744085 BM25_Stopping
60 Q0 1685 5 0.704471 BM25_Stopping
60 Q0 2876 6 0.638824 BM25_Stopping
60 Q0 3059 7 0.635508 BM25_Stopping
60 Q0 2875 8 0.634545 BM25_Stopping
60 Q0 2715 9 0.621662 BM25_Stopping
60 Q0 2710 10 0.606413 BM25_Stopping
60 Q0 695 11 0.603237 BM25_Stopping
60 Q0 3092 12 0.558579 BM25_Stopping
60 Q0 2479 13 0.557743 BM25_Stopping
60 Q0 2740 14 0.557629 BM25_Stopping
60 Q0 3146 15 0.545589 BM25_Stopping
60 Q0 3087 16 0.540333 BM25_Stopping
60 Q0 3011 17 0.533038 BM25_Stopping
60 Q0 2852 18 0.531768 BM25_Stopping
60 Q0 2577 19 0.526929 BM25_Stopping
60 Q0 2976 20 0.526431 BM25_Stopping
60 Q0 1752 21 0.525544 BM25_Stopping
60 Q0 2322 22 0.502305 BM25_Stopping
60 Q0 3049 23 0.500103 BM25_Stopping
60 Q0 855 24 0.495480 BM25_Stopping
60 Q0 2720 25 0.492435 BM25_Stopping
60 Q0 1827 26 0.490902 BM25_Stopping
60 Q0 1712 27 0.490314 BM25_Stopping
60 Q0 1844 28 0.488802 BM25_Stopping
60 Q0 1518 29 0.486618 BM25_Stopping
60 Q0 2371 30 0.484340 BM25_Stopping
60 Q0 2359 31 0.481624 BM25_Stopping
60 Q0 2516 32 0.479628 BM25_Stopping
60 Q0 2379 33 0.479267 BM25_Stopping
60 Q0 2685 34 0.479145 BM25_Stopping
60 Q0 1366 35 0.476378 BM25_Stopping
60 Q0 1688 36 0.474529 BM25_Stopping
60 Q0 414 37 0.473158 BM25_Stopping
60 Q0 2816 38 0.458082 BM25_Stopping
60 Q0 2515 39 0.457192 BM25_Stopping
60 Q0 2988 40 0.451839 BM25_Stopping
60 Q0 3026 41 0.449165 BM25_Stopping
60 Q0 2955 42 0.448938 BM25_Stopping
60 Q0 2948 43 0.448460 BM25_Stopping
60 Q0 2890 44 0.447675 BM25_Stopping
60 Q0 2318 45 0.444311 BM25_Stopping
60 Q0 2088 46 0.441077 BM25_Stopping
60 Q0 1687 47 0.441077 BM25_Stopping
60 Q0 1989 48 0.437082 BM25_Stopping
60 Q0 3048 49 0.435999 BM25_Stopping
60 Q0 2069 50 0.435666 BM25_Stopping
60 Q0 2003 51 0.430282 BM25_Stopping
60 Q0 2629 52 0.423882 BM25_Stopping
60 Q0 3136 53 0.423738 BM25_Stopping
60 Q0 2689 54 0.418457 BM25_Stopping
60 Q0 2628 55 0.415662 BM25_Stopping
60 Q0 3070 56 0.415632 BM25_Stopping
60 Q0 3142 57 0.408793 BM25_Stopping
60 Q0 1695 58 0.402930 BM25_Stopping
60 Q0 2680 59 0.398862 BM25_Stopping
60 Q0 2151 60 0.396744 BM25_Stopping
60 Q0 2424 61 0.391179 BM25_Stopping
60 Q0 2888 62 0.388777 BM25_Stopping
60 Q0 2928 63 0.388099 BM25_Stopping
60 Q0 2951 64 0.388086 BM25_Stopping
60 Q0 1690 65 0.386573 BM25_Stopping
60 Q0 252 66 0.385244 BM25_Stopping
60 Q0 2407 67 0.383719 BM25_Stopping
60 Q0 2163 68 0.378803 BM25_Stopping
60 Q0 1754 69 0.372408 BM25_Stopping
60 Q0 3134 70 0.371607 BM25_Stopping
60 Q0 2380 71 0.370923 BM25_Stopping
60 Q0 705 72 0.367386 BM25_Stopping
60 Q0 2315 73 0.367171 BM25_Stopping
60 Q0 1725 74 0.366212 BM25_Stopping
60 Q0 3025 75 0.364434 BM25_Stopping
60 Q0 1750 76 0.362888 BM25_Stopping
60 Q0 2716 77 0.361686 BM25_Stopping
60 Q0 1808 78 0.361091 BM25_Stopping
60 Q0 1755 79 0.360925 BM25_Stopping
60 Q0 1266 80 0.358755 BM25_Stopping
60 Q0 1474 81 0.357758 BM25_Stopping
60 Q0 1572 82 0.356156 BM25_Stopping
60 Q0 2356 83 0.353927 BM25_Stopping
60 Q0 2482 84 0.350664 BM25_Stopping
60 Q0 2345 85 0.349531 BM25_Stopping
60 Q0 2319 86 0.343823 BM25_Stopping
60 Q0 2738 87 0.338073 BM25_Stopping
60 Q0 2247 88 0.336269 BM25_Stopping
60 Q0 2375 89 0.335850 BM25_Stopping
60 Q0 1951 90 0.335238 BM25_Stopping
60 Q0 2984 91 0.335113 BM25_Stopping
60 Q0 2542 92 0.332756 BM25_Stopping
60 Q0 2891 93 0.332091 BM25_Stopping
60 Q0 3089 94 0.332084 BM25_Stopping
60 Q0 2949 95 0.329783 BM25_Stopping
60 Q0 2593 96 0.329678 BM25_Stopping
60 Q0 2634 97 0.327107 BM25_Stopping
60 Q0 1959 98 0.326376 BM25_Stopping
60 Q0 3150 99 0.324153 BM25_Stopping
60 Q0 1749 100 0.322048 BM25_Stopping
