query_id Q0 docid rank BM25_Stopping_score system_name
5 Q0 1923 1 0.689109 BM25_Stopping
5 Q0 2003 2 0.571207 BM25_Stopping
5 Q0 2629 3 0.521287 BM25_Stopping
5 Q0 2321 4 0.517670 BM25_Stopping
5 Q0 2035 5 0.515262 BM25_Stopping
5 Q0 1829 6 0.434770 BM25_Stopping
5 Q0 2399 7 0.397391 BM25_Stopping
5 Q0 1682 8 0.395155 BM25_Stopping
5 Q0 1272 9 0.373480 BM25_Stopping
5 Q0 1742 10 0.365957 BM25_Stopping
5 Q0 756 11 0.349905 BM25_Stopping
5 Q0 3144 12 0.349197 BM25_Stopping
5 Q0 2501 13 0.347309 BM25_Stopping
5 Q0 2271 14 0.342863 BM25_Stopping
5 Q0 529 15 0.339746 BM25_Stopping
5 Q0 2960 16 0.338362 BM25_Stopping
5 Q0 2106 17 0.334774 BM25_Stopping
5 Q0 251 18 0.329384 BM25_Stopping
5 Q0 1188 19 0.322683 BM25_Stopping
5 Q0 1281 20 0.322106 BM25_Stopping
5 Q0 23 21 0.321102 BM25_Stopping
5 Q0 2942 22 0.320880 BM25_Stopping
5 Q0 3147 23 0.317841 BM25_Stopping
5 Q0 679 24 0.311412 BM25_Stopping
5 Q0 2299 25 0.311202 BM25_Stopping
5 Q0 1708 26 0.297480 BM25_Stopping
5 Q0 1937 27 0.291768 BM25_Stopping
5 Q0 2357 28 0.290024 BM25_Stopping
5 Q0 1960 29 0.278646 BM25_Stopping
5 Q0 2645 30 0.277665 BM25_Stopping
5 Q0 2716 31 0.277395 BM25_Stopping
5 Q0 1465 32 0.274677 BM25_Stopping
5 Q0 1392 33 0.274006 BM25_Stopping
5 Q0 1853 34 0.272261 BM25_Stopping
5 Q0 2169 35 0.268416 BM25_Stopping
5 Q0 892 36 0.268372 BM25_Stopping
5 Q0 117 37 0.266292 BM25_Stopping
5 Q0 2812 38 0.263250 BM25_Stopping
5 Q0 2947 39 0.262156 BM25_Stopping
5 Q0 2145 40 0.256559 BM25_Stopping
5 Q0 537 41 0.254612 BM25_Stopping
5 Q0 2873 42 0.253922 BM25_Stopping
5 Q0 1764 43 0.251407 BM25_Stopping
5 Q0 2950 44 0.246823 BM25_Stopping
5 Q0 2508 45 0.244957 BM25_Stopping
5 Q0 2247 46 0.244951 BM25_Stopping
5 Q0 2978 47 0.244092 BM25_Stopping
5 Q0 946 48 0.242664 BM25_Stopping
5 Q0 1664 49 0.242458 BM25_Stopping
5 Q0 2980 50 0.236147 BM25_Stopping
5 Q0 153 51 0.235202 BM25_Stopping
5 Q0 2985 52 0.232649 BM25_Stopping
5 Q0 1409 53 0.232142 BM25_Stopping
5 Q0 3137 54 0.229075 BM25_Stopping
5 Q0 1962 55 0.225276 BM25_Stopping
5 Q0 2078 56 0.223190 BM25_Stopping
5 Q0 1502 57 0.221561 BM25_Stopping
5 Q0 173 58 0.221295 BM25_Stopping
5 Q0 2469 59 0.220727 BM25_Stopping
5 Q0 3031 60 0.220593 BM25_Stopping
5 Q0 2514 61 0.220343 BM25_Stopping
5 Q0 2569 62 0.217238 BM25_Stopping
5 Q0 149 63 0.216101 BM25_Stopping
5 Q0 2483 64 0.214049 BM25_Stopping
5 Q0 22 65 0.212195 BM25_Stopping
5 Q0 1699 66 0.212051 BM25_Stopping
5 Q0 1947 67 0.211598 BM25_Stopping
5 Q0 267 68 0.208725 BM25_Stopping
5 Q0 1605 69 0.207083 BM25_Stopping
5 Q0 1978 70 0.207049 BM25_Stopping
5 Q0 92 71 0.204946 BM25_Stopping
5 Q0 2542 72 0.203434 BM25_Stopping
5 Q0 1724 73 0.200318 BM25_Stopping
5 Q0 1612 74 0.200167 BM25_Stopping
5 Q0 2867 75 0.197189 BM25_Stopping
5 Q0 1395 76 0.197124 BM25_Stopping
5 Q0 3040 77 0.196863 BM25_Stopping
5 Q0 1738 78 0.196412 BM25_Stopping
5 Q0 2585 79 0.195194 BM25_Stopping
5 Q0 2252 80 0.194584 BM25_Stopping
5 Q0 1912 81 0.194118 BM25_Stopping
5 Q0 3102 82 0.193979 BM25_Stopping
5 Q0 2439 83 0.193029 BM25_Stopping
5 Q0 2756 84 0.192145 BM25_Stopping
5 Q0 1746 85 0.189338 BM25_Stopping
5 Q0 2105 86 0.188413 BM25_Stopping
5 Q0 1671 87 0.187656 BM25_Stopping
5 Q0 2155 88 0.186776 BM25_Stopping
5 Q0 2622 89 0.186130 BM25_Stopping
5 Q0 2036 90 0.185817 BM25_Stopping
5 Q0 1238 91 0.185467 BM25_Stopping
5 Q0 3035 92 0.185131 BM25_Stopping
5 Q0 2892 93 0.183854 BM25_Stopping
5 Q0 3030 94 0.183823 BM25_Stopping
5 Q0 1747 95 0.181605 BM25_Stopping
5 Q0 1435 96 0.180025 BM25_Stopping
5 Q0 1476 97 0.180014 BM25_Stopping
5 Q0 1252 98 0.179762 BM25_Stopping
5 Q0 3012 99 0.179525 BM25_Stopping
5 Q0 1827 100 0.179352 BM25_Stopping
