query_id Q0 docid rank BM25_Stopping_score system_name
22 Q0 266 1 0.539129 BM25_Stopping
22 Q0 3049 2 0.442864 BM25_Stopping
22 Q0 2384 3 0.439925 BM25_Stopping
22 Q0 2473 4 0.394153 BM25_Stopping
22 Q0 1741 5 0.390935 BM25_Stopping
22 Q0 2913 6 0.359576 BM25_Stopping
22 Q0 3166 7 0.357192 BM25_Stopping
22 Q0 2678 8 0.337639 BM25_Stopping
22 Q0 371 9 0.333517 BM25_Stopping
22 Q0 3130 10 0.313911 BM25_Stopping
22 Q0 2924 11 0.313420 BM25_Stopping
22 Q0 2325 12 0.306332 BM25_Stopping
22 Q0 87 13 0.304498 BM25_Stopping
22 Q0 2674 14 0.299471 BM25_Stopping
22 Q0 1771 15 0.297558 BM25_Stopping
22 Q0 2692 16 0.250358 BM25_Stopping
22 Q0 2767 17 0.247499 BM25_Stopping
22 Q0 1796 18 0.244673 BM25_Stopping
22 Q0 2902 19 0.243175 BM25_Stopping
22 Q0 2188 20 0.243047 BM25_Stopping
22 Q0 2553 21 0.240346 BM25_Stopping
22 Q0 2273 22 0.239328 BM25_Stopping
22 Q0 2226 23 0.238619 BM25_Stopping
22 Q0 1952 24 0.234272 BM25_Stopping
22 Q0 1660 25 0.234272 BM25_Stopping
22 Q0 2950 26 0.230999 BM25_Stopping
22 Q0 2884 27 0.226036 BM25_Stopping
22 Q0 1342 28 0.226036 BM25_Stopping
22 Q0 2502 29 0.224895 BM25_Stopping
22 Q0 1658 30 0.222397 BM25_Stopping
22 Q0 1742 31 0.220695 BM25_Stopping
22 Q0 2825 32 0.218685 BM25_Stopping
22 Q0 2211 33 0.213818 BM25_Stopping
22 Q0 2255 34 0.211311 BM25_Stopping
22 Q0 804 35 0.211187 BM25_Stopping
22 Q0 2283 36 0.207551 BM25_Stopping
22 Q0 2504 37 0.207140 BM25_Stopping
22 Q0 2402 38 0.206120 BM25_Stopping
22 Q0 3006 39 0.204905 BM25_Stopping
22 Q0 2852 40 0.203037 BM25_Stopping
22 Q0 1873 41 0.202326 BM25_Stopping
22 Q0 2263 42 0.200434 BM25_Stopping
22 Q0 1172 43 0.200390 BM25_Stopping
22 Q0 2367 44 0.199124 BM25_Stopping
22 Q0 2003 45 0.195702 BM25_Stopping
22 Q0 2341 46 0.195190 BM25_Stopping
22 Q0 1181 47 0.193224 BM25_Stopping
22 Q0 1374 48 0.192243 BM25_Stopping
22 Q0 2903 49 0.191480 BM25_Stopping
22 Q0 2725 50 0.186662 BM25_Stopping
22 Q0 2830 51 0.186662 BM25_Stopping
22 Q0 2322 52 0.186304 BM25_Stopping
22 Q0 1551 53 0.186288 BM25_Stopping
22 Q0 2845 54 0.184743 BM25_Stopping
22 Q0 2004 55 0.183451 BM25_Stopping
22 Q0 2485 56 0.178556 BM25_Stopping
22 Q0 2490 57 0.177577 BM25_Stopping
22 Q0 1014 58 0.176451 BM25_Stopping
22 Q0 270 59 0.176418 BM25_Stopping
22 Q0 1953 60 0.176418 BM25_Stopping
22 Q0 1851 61 0.176418 BM25_Stopping
22 Q0 2809 62 0.171239 BM25_Stopping
22 Q0 2863 63 0.171135 BM25_Stopping
22 Q0 2369 64 0.169052 BM25_Stopping
22 Q0 1735 65 0.166765 BM25_Stopping
22 Q0 2627 66 0.166160 BM25_Stopping
22 Q0 1978 67 0.165454 BM25_Stopping
22 Q0 2834 68 0.163692 BM25_Stopping
22 Q0 2819 69 0.163000 BM25_Stopping
22 Q0 2813 70 0.161256 BM25_Stopping
22 Q0 2973 71 0.160702 BM25_Stopping
22 Q0 2279 72 0.159824 BM25_Stopping
22 Q0 217 73 0.159419 BM25_Stopping
22 Q0 2687 74 0.157681 BM25_Stopping
22 Q0 1392 75 0.154102 BM25_Stopping
22 Q0 1529 76 0.153897 BM25_Stopping
22 Q0 2672 77 0.153587 BM25_Stopping
22 Q0 2967 78 0.152957 BM25_Stopping
22 Q0 2078 79 0.150612 BM25_Stopping
22 Q0 2146 80 0.149600 BM25_Stopping
22 Q0 2111 81 0.145823 BM25_Stopping
22 Q0 2505 82 0.144663 BM25_Stopping
22 Q0 2942 83 0.144663 BM25_Stopping
22 Q0 93 84 0.144428 BM25_Stopping
22 Q0 3075 85 0.143586 BM25_Stopping
22 Q0 2494 86 0.143447 BM25_Stopping
22 Q0 417 87 0.140059 BM25_Stopping
22 Q0 678 88 0.138947 BM25_Stopping
22 Q0 2904 89 0.138932 BM25_Stopping
22 Q0 2930 90 0.138855 BM25_Stopping
22 Q0 3061 91 0.138433 BM25_Stopping
22 Q0 2201 92 0.136940 BM25_Stopping
22 Q0 2969 93 0.136774 BM25_Stopping
22 Q0 2751 94 0.136570 BM25_Stopping
22 Q0 3163 95 0.134727 BM25_Stopping
22 Q0 2368 96 0.134564 BM25_Stopping
22 Q0 2997 97 0.134258 BM25_Stopping
22 Q0 1205 98 0.133130 BM25_Stopping
22 Q0 2771 99 0.132624 BM25_Stopping
22 Q0 57 100 0.132291 BM25_Stopping
