query_id Q0 docid rank BM25_Stopping_score system_name
25 Q0 2318 1 0.690523 BM25_Stopping
25 Q0 3048 2 0.531277 BM25_Stopping
25 Q0 2344 3 0.494590 BM25_Stopping
25 Q0 1938 4 0.486943 BM25_Stopping
25 Q0 2852 5 0.479091 BM25_Stopping
25 Q0 2984 6 0.475724 BM25_Stopping
25 Q0 1653 7 0.465255 BM25_Stopping
25 Q0 3136 8 0.447627 BM25_Stopping
25 Q0 2882 9 0.442121 BM25_Stopping
25 Q0 1827 10 0.411607 BM25_Stopping
25 Q0 2479 11 0.361674 BM25_Stopping
25 Q0 2553 12 0.357552 BM25_Stopping
25 Q0 2542 13 0.347778 BM25_Stopping
25 Q0 1689 14 0.337461 BM25_Stopping
25 Q0 2502 15 0.334190 BM25_Stopping
25 Q0 1940 16 0.330651 BM25_Stopping
25 Q0 1719 17 0.314114 BM25_Stopping
25 Q0 3130 18 0.313911 BM25_Stopping
25 Q0 3089 19 0.308881 BM25_Stopping
25 Q0 1771 20 0.297558 BM25_Stopping
25 Q0 2741 21 0.295470 BM25_Stopping
25 Q0 3119 22 0.292944 BM25_Stopping
25 Q0 1951 23 0.289941 BM25_Stopping
25 Q0 3169 24 0.279830 BM25_Stopping
25 Q0 2894 25 0.269804 BM25_Stopping
25 Q0 2319 26 0.267405 BM25_Stopping
25 Q0 1908 27 0.263922 BM25_Stopping
25 Q0 268 28 0.260548 BM25_Stopping
25 Q0 2812 29 0.258969 BM25_Stopping
25 Q0 2268 30 0.258322 BM25_Stopping
25 Q0 1792 31 0.256772 BM25_Stopping
25 Q0 1620 32 0.250587 BM25_Stopping
25 Q0 2407 33 0.249390 BM25_Stopping
25 Q0 1071 34 0.249018 BM25_Stopping
25 Q0 2798 35 0.245097 BM25_Stopping
25 Q0 1374 36 0.244967 BM25_Stopping
25 Q0 2988 37 0.240760 BM25_Stopping
25 Q0 3150 38 0.238480 BM25_Stopping
25 Q0 2522 39 0.237113 BM25_Stopping
25 Q0 2818 40 0.235747 BM25_Stopping
25 Q0 2990 41 0.235121 BM25_Stopping
25 Q0 2375 42 0.232810 BM25_Stopping
25 Q0 3068 43 0.232178 BM25_Stopping
25 Q0 601 44 0.231145 BM25_Stopping
25 Q0 1341 45 0.229439 BM25_Stopping
25 Q0 2535 46 0.220089 BM25_Stopping
25 Q0 417 47 0.219982 BM25_Stopping
25 Q0 1177 48 0.218799 BM25_Stopping
25 Q0 1173 49 0.218180 BM25_Stopping
25 Q0 143 50 0.217351 BM25_Stopping
25 Q0 2634 51 0.213327 BM25_Stopping
25 Q0 2512 52 0.213108 BM25_Stopping
25 Q0 2617 53 0.213108 BM25_Stopping
25 Q0 2311 54 0.211710 BM25_Stopping
25 Q0 2255 55 0.211311 BM25_Stopping
25 Q0 2504 56 0.207140 BM25_Stopping
25 Q0 1572 57 0.206478 BM25_Stopping
25 Q0 1267 58 0.204436 BM25_Stopping
25 Q0 1931 59 0.204392 BM25_Stopping
25 Q0 1995 60 0.202569 BM25_Stopping
25 Q0 2332 61 0.202569 BM25_Stopping
25 Q0 1798 62 0.202569 BM25_Stopping
25 Q0 2151 63 0.202523 BM25_Stopping
25 Q0 2336 64 0.197682 BM25_Stopping
25 Q0 1844 65 0.194675 BM25_Stopping
25 Q0 1741 66 0.194554 BM25_Stopping
25 Q0 1529 67 0.193374 BM25_Stopping
25 Q0 2525 68 0.192803 BM25_Stopping
25 Q0 2406 69 0.191212 BM25_Stopping
25 Q0 1030 70 0.187609 BM25_Stopping
25 Q0 2298 71 0.186835 BM25_Stopping
25 Q0 2322 72 0.186304 BM25_Stopping
25 Q0 2669 73 0.185557 BM25_Stopping
25 Q0 2985 74 0.185143 BM25_Stopping
25 Q0 2345 75 0.184854 BM25_Stopping
25 Q0 2886 76 0.184615 BM25_Stopping
25 Q0 1196 77 0.183876 BM25_Stopping
25 Q0 1461 78 0.183689 BM25_Stopping
25 Q0 2765 79 0.181505 BM25_Stopping
25 Q0 2951 80 0.180624 BM25_Stopping
25 Q0 819 81 0.180282 BM25_Stopping
25 Q0 2262 82 0.178630 BM25_Stopping
25 Q0 2485 83 0.178556 BM25_Stopping
25 Q0 2452 84 0.176862 BM25_Stopping
25 Q0 893 85 0.175408 BM25_Stopping
25 Q0 1912 86 0.175058 BM25_Stopping
25 Q0 3026 87 0.175028 BM25_Stopping
25 Q0 1728 88 0.174372 BM25_Stopping
25 Q0 2437 89 0.174194 BM25_Stopping
25 Q0 1747 90 0.173177 BM25_Stopping
25 Q0 1846 91 0.172683 BM25_Stopping
25 Q0 25 92 0.170774 BM25_Stopping
25 Q0 2621 93 0.170114 BM25_Stopping
25 Q0 2111 94 0.168211 BM25_Stopping
25 Q0 1735 95 0.166765 BM25_Stopping
25 Q0 2138 96 0.166481 BM25_Stopping
25 Q0 3072 97 0.166263 BM25_Stopping
25 Q0 1699 98 0.166129 BM25_Stopping
25 Q0 322 99 0.165958 BM25_Stopping
25 Q0 1029 100 0.165326 BM25_Stopping
