query_id Q0 docid rank BM25_Stopping_score system_name
14 Q0 1724 1 1.514496 BM25_Stopping
14 Q0 2882 2 0.559821 BM25_Stopping
14 Q0 2876 3 0.557563 BM25_Stopping
14 Q0 2976 4 0.526431 BM25_Stopping
14 Q0 2964 5 0.473308 BM25_Stopping
14 Q0 1932 6 0.441436 BM25_Stopping
14 Q0 132 7 0.408055 BM25_Stopping
14 Q0 662 8 0.393710 BM25_Stopping
14 Q0 701 9 0.393710 BM25_Stopping
14 Q0 3075 10 0.393685 BM25_Stopping
14 Q0 2397 11 0.380339 BM25_Stopping
14 Q0 3011 12 0.377867 BM25_Stopping
14 Q0 2902 13 0.373402 BM25_Stopping
14 Q0 2263 14 0.371891 BM25_Stopping
14 Q0 2348 15 0.369870 BM25_Stopping
14 Q0 2834 16 0.369374 BM25_Stopping
14 Q0 1752 17 0.364520 BM25_Stopping
14 Q0 3166 18 0.357192 BM25_Stopping
14 Q0 841 19 0.356147 BM25_Stopping
14 Q0 3131 20 0.347257 BM25_Stopping
14 Q0 2577 21 0.345806 BM25_Stopping
14 Q0 2563 22 0.334850 BM25_Stopping
14 Q0 1961 23 0.333873 BM25_Stopping
14 Q0 371 24 0.333517 BM25_Stopping
14 Q0 1873 25 0.331700 BM25_Stopping
14 Q0 2679 26 0.320191 BM25_Stopping
14 Q0 3164 27 0.309025 BM25_Stopping
14 Q0 3169 28 0.308754 BM25_Stopping
14 Q0 2900 29 0.302113 BM25_Stopping
14 Q0 2863 30 0.293247 BM25_Stopping
14 Q0 2819 31 0.292629 BM25_Stopping
14 Q0 2852 32 0.292240 BM25_Stopping
14 Q0 1566 33 0.285212 BM25_Stopping
14 Q0 2479 34 0.283771 BM25_Stopping
14 Q0 1999 35 0.274854 BM25_Stopping
14 Q0 89 36 0.271501 BM25_Stopping
14 Q0 2907 37 0.266307 BM25_Stopping
14 Q0 2856 38 0.266045 BM25_Stopping
14 Q0 860 39 0.263330 BM25_Stopping
14 Q0 2797 40 0.262441 BM25_Stopping
14 Q0 3163 41 0.261996 BM25_Stopping
14 Q0 2674 42 0.261798 BM25_Stopping
14 Q0 3033 43 0.261290 BM25_Stopping
14 Q0 3006 44 0.261111 BM25_Stopping
14 Q0 2997 45 0.261081 BM25_Stopping
14 Q0 853 46 0.257774 BM25_Stopping
14 Q0 49 47 0.256921 BM25_Stopping
14 Q0 3087 48 0.252169 BM25_Stopping
14 Q0 2481 49 0.251742 BM25_Stopping
14 Q0 3058 50 0.248316 BM25_Stopping
14 Q0 2767 51 0.247499 BM25_Stopping
14 Q0 1796 52 0.244673 BM25_Stopping
14 Q0 2325 53 0.239731 BM25_Stopping
14 Q0 2226 54 0.238619 BM25_Stopping
14 Q0 3085 55 0.236614 BM25_Stopping
14 Q0 22 56 0.234544 BM25_Stopping
14 Q0 1952 57 0.234272 BM25_Stopping
14 Q0 1660 58 0.234272 BM25_Stopping
14 Q0 3067 59 0.232792 BM25_Stopping
14 Q0 2950 60 0.230999 BM25_Stopping
14 Q0 2816 61 0.230716 BM25_Stopping
14 Q0 2890 62 0.227495 BM25_Stopping
14 Q0 2817 63 0.227303 BM25_Stopping
14 Q0 862 64 0.226494 BM25_Stopping
14 Q0 2884 65 0.226036 BM25_Stopping
14 Q0 1342 66 0.226036 BM25_Stopping
14 Q0 2627 67 0.225849 BM25_Stopping
14 Q0 2406 68 0.225748 BM25_Stopping
14 Q0 3036 69 0.223507 BM25_Stopping
14 Q0 2586 70 0.223507 BM25_Stopping
14 Q0 2337 71 0.222755 BM25_Stopping
14 Q0 3132 72 0.220501 BM25_Stopping
14 Q0 3112 73 0.217226 BM25_Stopping
14 Q0 2888 74 0.216281 BM25_Stopping
14 Q0 2273 75 0.215192 BM25_Stopping
14 Q0 677 76 0.213086 BM25_Stopping
14 Q0 2272 77 0.211227 BM25_Stopping
14 Q0 804 78 0.211187 BM25_Stopping
14 Q0 3151 79 0.208371 BM25_Stopping
14 Q0 2283 80 0.207551 BM25_Stopping
14 Q0 2015 81 0.207543 BM25_Stopping
14 Q0 2689 82 0.206742 BM25_Stopping
14 Q0 2593 83 0.206742 BM25_Stopping
14 Q0 2885 84 0.202884 BM25_Stopping
14 Q0 2146 85 0.202815 BM25_Stopping
14 Q0 2289 86 0.201188 BM25_Stopping
14 Q0 1905 87 0.198944 BM25_Stopping
14 Q0 1658 88 0.195161 BM25_Stopping
14 Q0 861 89 0.192991 BM25_Stopping
14 Q0 1374 90 0.192243 BM25_Stopping
14 Q0 2903 91 0.191480 BM25_Stopping
14 Q0 3156 92 0.191439 BM25_Stopping
14 Q0 2311 93 0.191352 BM25_Stopping
14 Q0 2227 94 0.190051 BM25_Stopping
14 Q0 2725 95 0.186662 BM25_Stopping
14 Q0 2830 96 0.186662 BM25_Stopping
14 Q0 2973 97 0.177900 BM25_Stopping
14 Q0 2181 98 0.177494 BM25_Stopping
14 Q0 2748 99 0.177120 BM25_Stopping
14 Q0 59 100 0.176869 BM25_Stopping
