query_id Q0 docid rank BM25_Stopping_score system_name
39 Q0 2406 1 1.414465 BM25_Stopping
39 Q0 2958 2 1.087768 BM25_Stopping
39 Q0 1922 3 1.046013 BM25_Stopping
39 Q0 2799 4 1.013745 BM25_Stopping
39 Q0 2651 5 0.839737 BM25_Stopping
39 Q0 3105 6 0.832348 BM25_Stopping
39 Q0 3103 7 0.752865 BM25_Stopping
39 Q0 3167 8 0.691422 BM25_Stopping
39 Q0 2731 9 0.576811 BM25_Stopping
39 Q0 2470 10 0.568522 BM25_Stopping
39 Q0 1678 11 0.555823 BM25_Stopping
39 Q0 2940 12 0.542448 BM25_Stopping
39 Q0 3159 13 0.533161 BM25_Stopping
39 Q0 3031 14 0.529744 BM25_Stopping
39 Q0 1861 15 0.526894 BM25_Stopping
39 Q0 602 16 0.498614 BM25_Stopping
39 Q0 2178 17 0.487709 BM25_Stopping
39 Q0 2956 18 0.475590 BM25_Stopping
39 Q0 2713 19 0.472843 BM25_Stopping
39 Q0 2244 20 0.470842 BM25_Stopping
39 Q0 2265 21 0.466779 BM25_Stopping
39 Q0 2243 22 0.459232 BM25_Stopping
39 Q0 2627 23 0.443735 BM25_Stopping
39 Q0 2241 24 0.427601 BM25_Stopping
39 Q0 2242 25 0.427601 BM25_Stopping
39 Q0 2941 26 0.426348 BM25_Stopping
39 Q0 2603 27 0.416949 BM25_Stopping
39 Q0 2316 28 0.416024 BM25_Stopping
39 Q0 2046 29 0.411164 BM25_Stopping
39 Q0 527 30 0.410281 BM25_Stopping
39 Q0 2710 31 0.406367 BM25_Stopping
39 Q0 2684 32 0.404880 BM25_Stopping
39 Q0 890 33 0.402426 BM25_Stopping
39 Q0 2735 34 0.399702 BM25_Stopping
39 Q0 1334 35 0.392441 BM25_Stopping
39 Q0 2083 36 0.390737 BM25_Stopping
39 Q0 1098 37 0.390679 BM25_Stopping
39 Q0 166 38 0.382807 BM25_Stopping
39 Q0 2214 39 0.380585 BM25_Stopping
39 Q0 230 40 0.361799 BM25_Stopping
39 Q0 2717 41 0.357653 BM25_Stopping
39 Q0 1213 42 0.357639 BM25_Stopping
39 Q0 1902 43 0.352347 BM25_Stopping
39 Q0 3091 44 0.347013 BM25_Stopping
39 Q0 2705 45 0.341712 BM25_Stopping
39 Q0 2877 46 0.341473 BM25_Stopping
39 Q0 2082 47 0.339512 BM25_Stopping
39 Q0 2295 48 0.336051 BM25_Stopping
39 Q0 2939 49 0.332465 BM25_Stopping
39 Q0 2957 50 0.330946 BM25_Stopping
39 Q0 1614 51 0.324314 BM25_Stopping
39 Q0 1431 52 0.319769 BM25_Stopping
39 Q0 2254 53 0.318610 BM25_Stopping
39 Q0 618 54 0.315125 BM25_Stopping
39 Q0 253 55 0.314881 BM25_Stopping
39 Q0 2078 56 0.313531 BM25_Stopping
39 Q0 1250 57 0.312568 BM25_Stopping
39 Q0 2084 58 0.304266 BM25_Stopping
39 Q0 2425 59 0.300958 BM25_Stopping
39 Q0 851 60 0.300444 BM25_Stopping
39 Q0 2909 61 0.296552 BM25_Stopping
39 Q0 1937 62 0.291987 BM25_Stopping
39 Q0 2126 63 0.289569 BM25_Stopping
39 Q0 1736 64 0.288232 BM25_Stopping
39 Q0 1703 65 0.287546 BM25_Stopping
39 Q0 3150 66 0.284044 BM25_Stopping
39 Q0 2180 67 0.278083 BM25_Stopping
39 Q0 972 68 0.277118 BM25_Stopping
39 Q0 2264 69 0.275229 BM25_Stopping
39 Q0 2081 70 0.274672 BM25_Stopping
39 Q0 1403 71 0.274352 BM25_Stopping
39 Q0 676 72 0.270354 BM25_Stopping
39 Q0 2699 73 0.267909 BM25_Stopping
39 Q0 1439 74 0.267311 BM25_Stopping
39 Q0 2141 75 0.265860 BM25_Stopping
39 Q0 2950 76 0.264103 BM25_Stopping
39 Q0 696 77 0.262029 BM25_Stopping
39 Q0 2138 78 0.259117 BM25_Stopping
39 Q0 1757 79 0.256989 BM25_Stopping
39 Q0 3166 80 0.254922 BM25_Stopping
39 Q0 1853 81 0.251529 BM25_Stopping
39 Q0 3171 82 0.249260 BM25_Stopping
39 Q0 2341 83 0.249128 BM25_Stopping
39 Q0 1366 84 0.248842 BM25_Stopping
39 Q0 33 85 0.248694 BM25_Stopping
39 Q0 1359 86 0.248515 BM25_Stopping
39 Q0 1463 87 0.247803 BM25_Stopping
39 Q0 630 88 0.246760 BM25_Stopping
39 Q0 2593 89 0.245614 BM25_Stopping
39 Q0 1835 90 0.240689 BM25_Stopping
39 Q0 2065 91 0.230259 BM25_Stopping
39 Q0 2317 92 0.228742 BM25_Stopping
39 Q0 2814 93 0.228257 BM25_Stopping
39 Q0 2882 94 0.227163 BM25_Stopping
39 Q0 1337 95 0.226232 BM25_Stopping
39 Q0 409 96 0.226069 BM25_Stopping
39 Q0 1989 97 0.225575 BM25_Stopping
39 Q0 1043 98 0.220613 BM25_Stopping
39 Q0 3013 99 0.219969 BM25_Stopping
39 Q0 1180 100 0.217926 BM25_Stopping
