query_id Q0 docid rank BM25_Stopping_score system_name
11 Q0 1923 1 0.633943 BM25_Stopping
11 Q0 2316 2 0.542396 BM25_Stopping
11 Q0 2699 3 0.435609 BM25_Stopping
11 Q0 2603 4 0.416949 BM25_Stopping
11 Q0 3150 5 0.413457 BM25_Stopping
11 Q0 2527 6 0.390799 BM25_Stopping
11 Q0 3148 7 0.359343 BM25_Stopping
11 Q0 3080 8 0.345343 BM25_Stopping
11 Q0 3171 9 0.334018 BM25_Stopping
11 Q0 3077 10 0.291245 BM25_Stopping
11 Q0 1098 11 0.285500 BM25_Stopping
11 Q0 2246 12 0.281368 BM25_Stopping
11 Q0 2705 13 0.277241 BM25_Stopping
11 Q0 2717 14 0.258497 BM25_Stopping
11 Q0 1678 15 0.255275 BM25_Stopping
11 Q0 2295 16 0.250169 BM25_Stopping
11 Q0 2906 17 0.250134 BM25_Stopping
11 Q0 1366 18 0.248842 BM25_Stopping
11 Q0 1642 19 0.248674 BM25_Stopping
11 Q0 2406 20 0.243237 BM25_Stopping
11 Q0 3123 21 0.234299 BM25_Stopping
11 Q0 2003 22 0.233829 BM25_Stopping
11 Q0 3057 23 0.232953 BM25_Stopping
11 Q0 2814 24 0.228257 BM25_Stopping
11 Q0 1703 25 0.227841 BM25_Stopping
11 Q0 1872 26 0.220446 BM25_Stopping
11 Q0 1459 27 0.217917 BM25_Stopping
11 Q0 651 28 0.214186 BM25_Stopping
11 Q0 1472 29 0.204737 BM25_Stopping
11 Q0 1835 30 0.203958 BM25_Stopping
11 Q0 628 31 0.201749 BM25_Stopping
11 Q0 2782 32 0.180758 BM25_Stopping
11 Q0 2645 33 0.177375 BM25_Stopping
11 Q0 265 34 0.176425 BM25_Stopping
11 Q0 2198 35 0.176366 BM25_Stopping
11 Q0 3130 36 0.175661 BM25_Stopping
11 Q0 2867 37 0.173965 BM25_Stopping
11 Q0 1466 38 0.167674 BM25_Stopping
11 Q0 1627 39 0.164437 BM25_Stopping
11 Q0 795 40 0.163939 BM25_Stopping
11 Q0 1903 41 0.163868 BM25_Stopping
11 Q0 2661 42 0.163723 BM25_Stopping
11 Q0 920 43 0.163723 BM25_Stopping
11 Q0 2710 44 0.161399 BM25_Stopping
11 Q0 2317 45 0.161316 BM25_Stopping
11 Q0 724 46 0.154640 BM25_Stopping
11 Q0 2787 47 0.150638 BM25_Stopping
11 Q0 2716 48 0.149541 BM25_Stopping
11 Q0 3105 49 0.146127 BM25_Stopping
11 Q0 2219 50 0.141233 BM25_Stopping
11 Q0 281 51 0.139926 BM25_Stopping
11 Q0 2305 52 0.138368 BM25_Stopping
11 Q0 1142 53 0.137758 BM25_Stopping
11 Q0 2081 54 0.137690 BM25_Stopping
11 Q0 1852 55 0.137456 BM25_Stopping
11 Q0 2922 56 0.136077 BM25_Stopping
11 Q0 1552 57 0.134726 BM25_Stopping
11 Q0 2091 58 0.133756 BM25_Stopping
11 Q0 1306 59 0.131668 BM25_Stopping
11 Q0 2084 60 0.130026 BM25_Stopping
11 Q0 1861 61 0.129856 BM25_Stopping
11 Q0 2320 62 0.126754 BM25_Stopping
11 Q0 1188 63 0.125492 BM25_Stopping
11 Q0 2897 64 0.125298 BM25_Stopping
11 Q0 1425 65 0.123270 BM25_Stopping
11 Q0 2928 66 0.122923 BM25_Stopping
11 Q0 2826 67 0.121117 BM25_Stopping
11 Q0 2650 68 0.117727 BM25_Stopping
11 Q0 1769 69 0.116157 BM25_Stopping
11 Q0 2593 70 0.114406 BM25_Stopping
11 Q0 1462 71 0.114341 BM25_Stopping
11 Q0 731 72 0.113346 BM25_Stopping
11 Q0 2765 73 0.112908 BM25_Stopping
11 Q0 1860 74 0.109680 BM25_Stopping
11 Q0 2470 75 0.108769 BM25_Stopping
11 Q0 2254 76 0.108769 BM25_Stopping
11 Q0 2398 77 0.107492 BM25_Stopping
11 Q0 2941 78 0.106864 BM25_Stopping
11 Q0 1485 79 0.106546 BM25_Stopping
11 Q0 249 80 0.105914 BM25_Stopping
11 Q0 2898 81 0.104735 BM25_Stopping
11 Q0 2647 82 0.104586 BM25_Stopping
11 Q0 2652 83 0.101778 BM25_Stopping
11 Q0 1457 84 0.101038 BM25_Stopping
11 Q0 111 85 0.099302 BM25_Stopping
11 Q0 2873 86 0.097494 BM25_Stopping
11 Q0 252 87 0.097437 BM25_Stopping
11 Q0 1467 88 0.096479 BM25_Stopping
11 Q0 2542 89 0.094126 BM25_Stopping
11 Q0 689 90 0.093347 BM25_Stopping
11 Q0 2034 91 0.091999 BM25_Stopping
11 Q0 2621 92 0.091696 BM25_Stopping
11 Q0 2939 93 0.090806 BM25_Stopping
11 Q0 1163 94 0.089731 BM25_Stopping
11 Q0 1911 95 0.085499 BM25_Stopping
11 Q0 1936 96 0.085155 BM25_Stopping
11 Q0 2208 97 0.084622 BM25_Stopping
11 Q0 2684 98 0.081969 BM25_Stopping
11 Q0 1788 99 0.081227 BM25_Stopping
11 Q0 2112 100 0.081013 BM25_Stopping
