query_id Q0 docid rank BM25_Stopping_score system_name
23 Q0 3148 1 0.643683 BM25_Stopping
23 Q0 2578 2 0.488316 BM25_Stopping
23 Q0 3137 3 0.480553 BM25_Stopping
23 Q0 1525 4 0.415540 BM25_Stopping
23 Q0 2709 5 0.405353 BM25_Stopping
23 Q0 2849 6 0.383802 BM25_Stopping
23 Q0 3166 7 0.357192 BM25_Stopping
23 Q0 371 8 0.333517 BM25_Stopping
23 Q0 2197 9 0.332441 BM25_Stopping
23 Q0 2975 10 0.330833 BM25_Stopping
23 Q0 1873 11 0.330294 BM25_Stopping
23 Q0 2949 12 0.319180 BM25_Stopping
23 Q0 1862 13 0.309547 BM25_Stopping
23 Q0 2406 14 0.304423 BM25_Stopping
23 Q0 52 15 0.287087 BM25_Stopping
23 Q0 1745 16 0.286911 BM25_Stopping
23 Q0 3082 17 0.285323 BM25_Stopping
23 Q0 72 18 0.280930 BM25_Stopping
23 Q0 2834 19 0.266874 BM25_Stopping
23 Q0 147 20 0.262475 BM25_Stopping
23 Q0 1780 21 0.249999 BM25_Stopping
23 Q0 3011 22 0.249592 BM25_Stopping
23 Q0 1431 23 0.248883 BM25_Stopping
23 Q0 2767 24 0.247499 BM25_Stopping
23 Q0 1796 25 0.244673 BM25_Stopping
23 Q0 2325 26 0.239731 BM25_Stopping
23 Q0 2226 27 0.238619 BM25_Stopping
23 Q0 1952 28 0.234272 BM25_Stopping
23 Q0 1660 29 0.234272 BM25_Stopping
23 Q0 3035 30 0.232444 BM25_Stopping
23 Q0 2950 31 0.230999 BM25_Stopping
23 Q0 2884 32 0.226036 BM25_Stopping
23 Q0 1342 33 0.226036 BM25_Stopping
23 Q0 2902 34 0.222345 BM25_Stopping
23 Q0 2766 35 0.217794 BM25_Stopping
23 Q0 1831 36 0.216680 BM25_Stopping
23 Q0 2273 37 0.215192 BM25_Stopping
23 Q0 793 38 0.212604 BM25_Stopping
23 Q0 1275 39 0.212604 BM25_Stopping
23 Q0 2276 40 0.211550 BM25_Stopping
23 Q0 804 41 0.211187 BM25_Stopping
23 Q0 481 42 0.207856 BM25_Stopping
23 Q0 80 43 0.207856 BM25_Stopping
23 Q0 2283 44 0.207551 BM25_Stopping
23 Q0 2433 45 0.206409 BM25_Stopping
23 Q0 2832 46 0.206042 BM25_Stopping
23 Q0 3006 47 0.204905 BM25_Stopping
23 Q0 2263 48 0.200434 BM25_Stopping
23 Q0 3043 49 0.199427 BM25_Stopping
23 Q0 1411 50 0.196669 BM25_Stopping
23 Q0 1658 51 0.195161 BM25_Stopping
23 Q0 3090 52 0.193980 BM25_Stopping
23 Q0 1374 53 0.192243 BM25_Stopping
23 Q0 88 54 0.192095 BM25_Stopping
23 Q0 2903 55 0.191480 BM25_Stopping
23 Q0 2216 56 0.190389 BM25_Stopping
23 Q0 1889 57 0.189383 BM25_Stopping
23 Q0 2725 58 0.186662 BM25_Stopping
23 Q0 2830 59 0.186662 BM25_Stopping
23 Q0 2630 60 0.185948 BM25_Stopping
23 Q0 1224 61 0.182533 BM25_Stopping
23 Q0 1604 62 0.181497 BM25_Stopping
23 Q0 2810 63 0.180812 BM25_Stopping
23 Q0 2155 64 0.179124 BM25_Stopping
23 Q0 2311 65 0.178457 BM25_Stopping
23 Q0 3124 66 0.177272 BM25_Stopping
23 Q0 270 67 0.176418 BM25_Stopping
23 Q0 1953 68 0.176418 BM25_Stopping
23 Q0 1851 69 0.176418 BM25_Stopping
23 Q0 2615 70 0.175839 BM25_Stopping
23 Q0 2838 71 0.173960 BM25_Stopping
23 Q0 2863 72 0.171135 BM25_Stopping
23 Q0 2594 73 0.169045 BM25_Stopping
23 Q0 3158 74 0.166863 BM25_Stopping
23 Q0 1105 75 0.166670 BM25_Stopping
23 Q0 2627 76 0.166160 BM25_Stopping
23 Q0 2743 77 0.164950 BM25_Stopping
23 Q0 830 78 0.164950 BM25_Stopping
23 Q0 2819 79 0.163000 BM25_Stopping
23 Q0 2032 80 0.162250 BM25_Stopping
23 Q0 2822 81 0.160531 BM25_Stopping
23 Q0 3128 82 0.160091 BM25_Stopping
23 Q0 3086 83 0.159812 BM25_Stopping
23 Q0 2576 84 0.158831 BM25_Stopping
23 Q0 2081 85 0.158548 BM25_Stopping
23 Q0 2780 86 0.157370 BM25_Stopping
23 Q0 1551 87 0.157242 BM25_Stopping
23 Q0 3141 88 0.154928 BM25_Stopping
23 Q0 1392 89 0.154102 BM25_Stopping
23 Q0 1529 90 0.153897 BM25_Stopping
23 Q0 69 91 0.152369 BM25_Stopping
23 Q0 2490 92 0.149910 BM25_Stopping
23 Q0 2454 93 0.149861 BM25_Stopping
23 Q0 2146 94 0.149600 BM25_Stopping
23 Q0 1878 95 0.147597 BM25_Stopping
23 Q0 2505 96 0.144663 BM25_Stopping
23 Q0 2942 97 0.144663 BM25_Stopping
23 Q0 2978 98 0.144146 BM25_Stopping
23 Q0 3075 99 0.143586 BM25_Stopping
23 Q0 1010 100 0.143263 BM25_Stopping
