query_id Q0 docid rank BM25_Stopping_score system_name
6 Q0 2671 1 0.533161 BM25_Stopping
6 Q0 2826 2 0.487097 BM25_Stopping
6 Q0 3035 3 0.427787 BM25_Stopping
6 Q0 1009 4 0.425660 BM25_Stopping
6 Q0 242 5 0.410902 BM25_Stopping
6 Q0 530 6 0.368806 BM25_Stopping
6 Q0 2230 7 0.363663 BM25_Stopping
6 Q0 2721 8 0.333637 BM25_Stopping
6 Q0 2078 9 0.319915 BM25_Stopping
6 Q0 2753 10 0.314988 BM25_Stopping
6 Q0 697 11 0.290604 BM25_Stopping
6 Q0 2389 12 0.281040 BM25_Stopping
6 Q0 1186 13 0.274637 BM25_Stopping
6 Q0 2873 14 0.274485 BM25_Stopping
6 Q0 2187 15 0.273762 BM25_Stopping
6 Q0 2505 16 0.261249 BM25_Stopping
6 Q0 888 17 0.261249 BM25_Stopping
6 Q0 2828 18 0.256455 BM25_Stopping
6 Q0 768 19 0.244730 BM25_Stopping
6 Q0 2417 20 0.230175 BM25_Stopping
6 Q0 2836 21 0.228664 BM25_Stopping
6 Q0 2502 22 0.226325 BM25_Stopping
6 Q0 767 23 0.202127 BM25_Stopping
6 Q0 1148 24 0.197370 BM25_Stopping
6 Q0 2707 25 0.197169 BM25_Stopping
6 Q0 2772 26 0.188968 BM25_Stopping
6 Q0 417 27 0.185923 BM25_Stopping
6 Q0 2406 28 0.179534 BM25_Stopping
6 Q0 2087 29 0.177419 BM25_Stopping
6 Q0 1368 30 0.177419 BM25_Stopping
6 Q0 3172 31 0.176769 BM25_Stopping
6 Q0 3040 32 0.170056 BM25_Stopping
6 Q0 1543 33 0.165560 BM25_Stopping
6 Q0 2705 34 0.165201 BM25_Stopping
6 Q0 2176 35 0.162294 BM25_Stopping
6 Q0 2804 36 0.155969 BM25_Stopping
6 Q0 695 37 0.155699 BM25_Stopping
6 Q0 2834 38 0.149928 BM25_Stopping
6 Q0 2485 39 0.146356 BM25_Stopping
6 Q0 1001 40 0.146252 BM25_Stopping
6 Q0 3188 41 0.140139 BM25_Stopping
6 Q0 1621 42 0.134885 BM25_Stopping
6 Q0 605 43 0.133669 BM25_Stopping
6 Q0 2399 44 0.131584 BM25_Stopping
6 Q0 2306 45 0.128230 BM25_Stopping
6 Q0 1664 46 0.126110 BM25_Stopping
6 Q0 1385 47 0.122741 BM25_Stopping
6 Q0 1867 48 0.120352 BM25_Stopping
6 Q0 1014 49 0.119361 BM25_Stopping
6 Q0 1113 50 0.118524 BM25_Stopping
6 Q0 3000 51 0.113092 BM25_Stopping
6 Q0 2931 52 0.106941 BM25_Stopping
6 Q0 971 53 0.106506 BM25_Stopping
6 Q0 2666 54 0.106091 BM25_Stopping
6 Q0 435 55 0.102847 BM25_Stopping
6 Q0 1088 56 0.095288 BM25_Stopping
6 Q0 397 57 0.094835 BM25_Stopping
6 Q0 3148 58 0.094499 BM25_Stopping
6 Q0 1046 59 0.089497 BM25_Stopping
6 Q0 1623 60 0.087617 BM25_Stopping
6 Q0 3154 61 0.086384 BM25_Stopping
6 Q0 2740 62 0.083373 BM25_Stopping
6 Q0 3086 63 0.083267 BM25_Stopping
6 Q0 492 64 0.083096 BM25_Stopping
6 Q0 1541 65 0.082151 BM25_Stopping
6 Q0 1083 66 0.080830 BM25_Stopping
6 Q0 1267 67 0.080186 BM25_Stopping
6 Q0 670 68 0.079657 BM25_Stopping
6 Q0 2712 69 0.078218 BM25_Stopping
6 Q0 3135 70 0.077748 BM25_Stopping
6 Q0 1725 71 0.077708 BM25_Stopping
6 Q0 1948 72 0.075180 BM25_Stopping
6 Q0 1748 73 0.075098 BM25_Stopping
6 Q0 1404 74 0.074818 BM25_Stopping
6 Q0 1234 75 0.073047 BM25_Stopping
6 Q0 3117 76 0.071527 BM25_Stopping
6 Q0 320 77 0.069160 BM25_Stopping
6 Q0 2486 78 0.068687 BM25_Stopping
6 Q0 1413 79 0.066420 BM25_Stopping
6 Q0 2547 80 0.064585 BM25_Stopping
6 Q0 2518 81 0.063485 BM25_Stopping
6 Q0 2765 82 0.063485 BM25_Stopping
6 Q0 531 83 0.063454 BM25_Stopping
6 Q0 2667 84 0.062362 BM25_Stopping
6 Q0 2383 85 0.061543 BM25_Stopping
6 Q0 3018 86 0.060650 BM25_Stopping
6 Q0 1397 87 0.060539 BM25_Stopping
6 Q0 3008 88 0.059714 BM25_Stopping
6 Q0 2810 89 0.057995 BM25_Stopping
6 Q0 71 90 0.057009 BM25_Stopping
6 Q0 2357 91 0.057009 BM25_Stopping
6 Q0 2127 92 0.056212 BM25_Stopping
6 Q0 1433 93 0.055972 BM25_Stopping
6 Q0 1365 94 0.055658 BM25_Stopping
6 Q0 1099 95 0.054231 BM25_Stopping
6 Q0 1885 96 0.053951 BM25_Stopping
6 Q0 1456 97 0.053097 BM25_Stopping
6 Q0 2202 98 0.052671 BM25_Stopping
6 Q0 2698 99 0.051205 BM25_Stopping
6 Q0 2936 100 0.050689 BM25_Stopping
