query_id Q0 docid rank BM25_Stopping_score system_name
33 Q0 1963 1 2.098548 BM25_Stopping
33 Q0 1954 2 1.757281 BM25_Stopping
33 Q0 1 3 1.626013 BM25_Stopping
33 Q0 2335 4 1.234938 BM25_Stopping
33 Q0 2043 5 1.089660 BM25_Stopping
33 Q0 2805 6 1.077995 BM25_Stopping
33 Q0 2214 7 1.040073 BM25_Stopping
33 Q0 2554 8 1.015079 BM25_Stopping
33 Q0 2281 9 1.000894 BM25_Stopping
33 Q0 1998 10 0.953337 BM25_Stopping
33 Q0 2213 11 0.941186 BM25_Stopping
33 Q0 2284 12 0.927560 BM25_Stopping
33 Q0 559 13 0.909028 BM25_Stopping
33 Q0 1952 14 0.859836 BM25_Stopping
33 Q0 1968 15 0.844106 BM25_Stopping
33 Q0 2073 16 0.797599 BM25_Stopping
33 Q0 7 17 0.785948 BM25_Stopping
33 Q0 2226 18 0.741185 BM25_Stopping
33 Q0 2475 19 0.726068 BM25_Stopping
33 Q0 1285 20 0.716087 BM25_Stopping
33 Q0 1797 21 0.708357 BM25_Stopping
33 Q0 1662 22 0.698557 BM25_Stopping
33 Q0 2778 23 0.691375 BM25_Stopping
33 Q0 1932 24 0.675005 BM25_Stopping
33 Q0 1990 25 0.668883 BM25_Stopping
33 Q0 1899 26 0.664266 BM25_Stopping
33 Q0 1904 27 0.663634 BM25_Stopping
33 Q0 1766 28 0.657785 BM25_Stopping
33 Q0 1501 29 0.653967 BM25_Stopping
33 Q0 2697 30 0.649038 BM25_Stopping
33 Q0 2223 31 0.647243 BM25_Stopping
33 Q0 1971 32 0.644222 BM25_Stopping
33 Q0 1922 33 0.640569 BM25_Stopping
33 Q0 1859 34 0.633394 BM25_Stopping
33 Q0 2212 35 0.631987 BM25_Stopping
33 Q0 1672 36 0.627069 BM25_Stopping
33 Q0 1809 37 0.619289 BM25_Stopping
33 Q0 2047 38 0.617167 BM25_Stopping
33 Q0 1782 39 0.616240 BM25_Stopping
33 Q0 2325 40 0.600529 BM25_Stopping
33 Q0 2806 41 0.597237 BM25_Stopping
33 Q0 8 42 0.595874 BM25_Stopping
33 Q0 2908 43 0.582360 BM25_Stopping
33 Q0 1320 44 0.580737 BM25_Stopping
33 Q0 1351 45 0.579739 BM25_Stopping
33 Q0 1041 46 0.573415 BM25_Stopping
33 Q0 2409 47 0.570065 BM25_Stopping
33 Q0 1905 48 0.563459 BM25_Stopping
33 Q0 1577 49 0.560963 BM25_Stopping
33 Q0 749 50 0.559678 BM25_Stopping
33 Q0 1660 51 0.552741 BM25_Stopping
33 Q0 119 52 0.547105 BM25_Stopping
33 Q0 2074 53 0.539723 BM25_Stopping
33 Q0 2364 54 0.536280 BM25_Stopping
33 Q0 2072 55 0.535503 BM25_Stopping
33 Q0 2056 56 0.529036 BM25_Stopping
33 Q0 1791 57 0.520596 BM25_Stopping
33 Q0 1820 58 0.516732 BM25_Stopping
33 Q0 1666 59 0.509515 BM25_Stopping
33 Q0 1839 60 0.508058 BM25_Stopping
33 Q0 2735 61 0.500651 BM25_Stopping
33 Q0 1274 62 0.498452 BM25_Stopping
33 Q0 2007 63 0.491002 BM25_Stopping
33 Q0 777 64 0.478611 BM25_Stopping
33 Q0 1970 65 0.478097 BM25_Stopping
33 Q0 1876 66 0.476934 BM25_Stopping
33 Q0 2505 67 0.475116 BM25_Stopping
33 Q0 750 68 0.473255 BM25_Stopping
33 Q0 3200 69 0.471660 BM25_Stopping
33 Q0 3115 70 0.470623 BM25_Stopping
33 Q0 1047 71 0.469036 BM25_Stopping
33 Q0 1401 72 0.463218 BM25_Stopping
33 Q0 3059 73 0.459708 BM25_Stopping
33 Q0 2081 74 0.459329 BM25_Stopping
33 Q0 1883 75 0.458672 BM25_Stopping
33 Q0 2419 76 0.458575 BM25_Stopping
33 Q0 2447 77 0.457446 BM25_Stopping
33 Q0 2133 78 0.456167 BM25_Stopping
33 Q0 2824 79 0.454977 BM25_Stopping
33 Q0 2239 80 0.452376 BM25_Stopping
33 Q0 1334 81 0.451896 BM25_Stopping
33 Q0 1353 82 0.451083 BM25_Stopping
33 Q0 2825 83 0.450195 BM25_Stopping
33 Q0 751 84 0.445937 BM25_Stopping
33 Q0 1832 85 0.445875 BM25_Stopping
33 Q0 1836 86 0.445229 BM25_Stopping
33 Q0 1802 87 0.444884 BM25_Stopping
33 Q0 2234 88 0.443478 BM25_Stopping
33 Q0 70 89 0.443297 BM25_Stopping
33 Q0 3016 90 0.441900 BM25_Stopping
33 Q0 2093 91 0.440281 BM25_Stopping
33 Q0 1823 92 0.438578 BM25_Stopping
33 Q0 1732 93 0.438578 BM25_Stopping
33 Q0 1529 94 0.434046 BM25_Stopping
33 Q0 1784 95 0.433466 BM25_Stopping
33 Q0 2544 96 0.433332 BM25_Stopping
33 Q0 1807 97 0.431880 BM25_Stopping
33 Q0 537 98 0.431254 BM25_Stopping
33 Q0 1982 99 0.429299 BM25_Stopping
33 Q0 1917 100 0.423486 BM25_Stopping
