query_id Q0 docid rank BM25_Stopping_score system_name
8 Q0 1685 1 1.049360 BM25_Stopping
8 Q0 2776 2 0.775288 BM25_Stopping
8 Q0 2614 3 0.743887 BM25_Stopping
8 Q0 2371 4 0.619067 BM25_Stopping
8 Q0 3068 5 0.587413 BM25_Stopping
8 Q0 2625 6 0.555465 BM25_Stopping
8 Q0 2951 7 0.540555 BM25_Stopping
8 Q0 2515 8 0.522772 BM25_Stopping
8 Q0 1752 9 0.519215 BM25_Stopping
8 Q0 2219 10 0.515630 BM25_Stopping
8 Q0 2482 11 0.515127 BM25_Stopping
8 Q0 2500 12 0.503015 BM25_Stopping
8 Q0 1461 13 0.481083 BM25_Stopping
8 Q0 1688 14 0.474529 BM25_Stopping
8 Q0 2949 15 0.466948 BM25_Stopping
8 Q0 2197 16 0.459070 BM25_Stopping
8 Q0 1261 17 0.444228 BM25_Stopping
8 Q0 2088 18 0.441077 BM25_Stopping
8 Q0 1687 19 0.441077 BM25_Stopping
8 Q0 1695 20 0.429739 BM25_Stopping
8 Q0 1723 21 0.412824 BM25_Stopping
8 Q0 3 22 0.394107 BM25_Stopping
8 Q0 1690 23 0.386573 BM25_Stopping
8 Q0 828 24 0.381864 BM25_Stopping
8 Q0 8 25 0.369813 BM25_Stopping
8 Q0 1611 26 0.364612 BM25_Stopping
8 Q0 1505 27 0.354091 BM25_Stopping
8 Q0 3133 28 0.350806 BM25_Stopping
8 Q0 2499 29 0.349341 BM25_Stopping
8 Q0 820 30 0.348440 BM25_Stopping
8 Q0 2890 31 0.345566 BM25_Stopping
8 Q0 2740 32 0.340237 BM25_Stopping
8 Q0 1989 33 0.337865 BM25_Stopping
8 Q0 1751 34 0.336917 BM25_Stopping
8 Q0 2757 35 0.331550 BM25_Stopping
8 Q0 2578 36 0.325490 BM25_Stopping
8 Q0 1680 37 0.321783 BM25_Stopping
8 Q0 2969 38 0.320952 BM25_Stopping
8 Q0 2830 39 0.318795 BM25_Stopping
8 Q0 3032 40 0.318721 BM25_Stopping
8 Q0 2379 41 0.316811 BM25_Stopping
8 Q0 1877 42 0.305318 BM25_Stopping
8 Q0 1938 43 0.302456 BM25_Stopping
8 Q0 2597 44 0.299995 BM25_Stopping
8 Q0 517 45 0.298467 BM25_Stopping
8 Q0 3040 46 0.287718 BM25_Stopping
8 Q0 1928 47 0.285824 BM25_Stopping
8 Q0 383 48 0.280619 BM25_Stopping
8 Q0 1776 49 0.280619 BM25_Stopping
8 Q0 2522 50 0.279839 BM25_Stopping
8 Q0 2111 51 0.279719 BM25_Stopping
8 Q0 2228 52 0.276020 BM25_Stopping
8 Q0 2479 53 0.273972 BM25_Stopping
8 Q0 2080 54 0.270889 BM25_Stopping
8 Q0 2892 55 0.269048 BM25_Stopping
8 Q0 3158 56 0.268512 BM25_Stopping
8 Q0 2712 57 0.267508 BM25_Stopping
8 Q0 2920 58 0.266899 BM25_Stopping
8 Q0 757 59 0.264784 BM25_Stopping
8 Q0 2128 60 0.261596 BM25_Stopping
8 Q0 666 61 0.253672 BM25_Stopping
8 Q0 3059 62 0.253178 BM25_Stopping
8 Q0 2485 63 0.252494 BM25_Stopping
8 Q0 3038 64 0.250915 BM25_Stopping
8 Q0 2407 65 0.249390 BM25_Stopping
8 Q0 2867 66 0.245703 BM25_Stopping
8 Q0 2069 67 0.242580 BM25_Stopping
8 Q0 1462 68 0.240541 BM25_Stopping
8 Q0 1951 69 0.238804 BM25_Stopping
8 Q0 1822 70 0.237933 BM25_Stopping
8 Q0 1846 71 0.237815 BM25_Stopping
8 Q0 2020 72 0.237314 BM25_Stopping
8 Q0 2882 73 0.235995 BM25_Stopping
8 Q0 3076 74 0.234565 BM25_Stopping
8 Q0 2629 75 0.230779 BM25_Stopping
8 Q0 3127 76 0.229338 BM25_Stopping
8 Q0 1755 77 0.228321 BM25_Stopping
8 Q0 36 78 0.226451 BM25_Stopping
8 Q0 2138 79 0.222082 BM25_Stopping
8 Q0 1704 80 0.221116 BM25_Stopping
8 Q0 2454 81 0.218807 BM25_Stopping
8 Q0 2840 82 0.217078 BM25_Stopping
8 Q0 2541 83 0.216579 BM25_Stopping
8 Q0 1785 84 0.213103 BM25_Stopping
8 Q0 2991 85 0.212302 BM25_Stopping
8 Q0 3083 86 0.212074 BM25_Stopping
8 Q0 3150 87 0.211966 BM25_Stopping
8 Q0 2621 88 0.211916 BM25_Stopping
8 Q0 2311 89 0.211710 BM25_Stopping
8 Q0 1750 90 0.211250 BM25_Stopping
8 Q0 2372 91 0.211097 BM25_Stopping
8 Q0 1591 92 0.210519 BM25_Stopping
8 Q0 1728 93 0.209190 BM25_Stopping
8 Q0 1211 94 0.205295 BM25_Stopping
8 Q0 2852 95 0.205153 BM25_Stopping
8 Q0 2358 96 0.204217 BM25_Stopping
8 Q0 2095 97 0.202924 BM25_Stopping
8 Q0 441 98 0.202702 BM25_Stopping
8 Q0 2317 99 0.201357 BM25_Stopping
8 Q0 3088 100 0.199605 BM25_Stopping
