query_id Q0 docid rank BM25_Stopping_score system_name
16 Q0 1922 1 1.057850 BM25_Stopping
16 Q0 2740 2 0.680374 BM25_Stopping
16 Q0 3141 3 0.591991 BM25_Stopping
16 Q0 3068 4 0.587413 BM25_Stopping
16 Q0 1736 5 0.535104 BM25_Stopping
16 Q0 1846 6 0.496578 BM25_Stopping
16 Q0 2009 7 0.486885 BM25_Stopping
16 Q0 1461 8 0.481083 BM25_Stopping
16 Q0 2342 9 0.472832 BM25_Stopping
16 Q0 2080 10 0.418489 BM25_Stopping
16 Q0 2407 11 0.380837 BM25_Stopping
16 Q0 1750 12 0.360750 BM25_Stopping
16 Q0 225 13 0.352007 BM25_Stopping
16 Q0 3043 14 0.348356 BM25_Stopping
16 Q0 2376 15 0.347077 BM25_Stopping
16 Q0 243 16 0.345023 BM25_Stopping
16 Q0 1026 17 0.343739 BM25_Stopping
16 Q0 1748 18 0.337920 BM25_Stopping
16 Q0 1961 19 0.333873 BM25_Stopping
16 Q0 525 20 0.330308 BM25_Stopping
16 Q0 1058 21 0.324294 BM25_Stopping
16 Q0 2629 22 0.304174 BM25_Stopping
16 Q0 2379 23 0.304064 BM25_Stopping
16 Q0 2482 24 0.291950 BM25_Stopping
16 Q0 409 25 0.286964 BM25_Stopping
16 Q0 1950 26 0.286201 BM25_Stopping
16 Q0 2345 27 0.281096 BM25_Stopping
16 Q0 2111 28 0.279719 BM25_Stopping
16 Q0 2522 29 0.279482 BM25_Stopping
16 Q0 3049 30 0.276315 BM25_Stopping
16 Q0 2479 31 0.273972 BM25_Stopping
16 Q0 43 32 0.271690 BM25_Stopping
16 Q0 89 33 0.271501 BM25_Stopping
16 Q0 1517 34 0.258541 BM25_Stopping
16 Q0 2320 35 0.256910 BM25_Stopping
16 Q0 1753 36 0.256368 BM25_Stopping
16 Q0 3119 37 0.252764 BM25_Stopping
16 Q0 3128 38 0.249920 BM25_Stopping
16 Q0 2867 39 0.245703 BM25_Stopping
16 Q0 2069 40 0.242580 BM25_Stopping
16 Q0 1462 41 0.240541 BM25_Stopping
16 Q0 269 42 0.239560 BM25_Stopping
16 Q0 1951 43 0.238804 BM25_Stopping
16 Q0 2920 44 0.236434 BM25_Stopping
16 Q0 2882 45 0.235995 BM25_Stopping
16 Q0 618 46 0.235626 BM25_Stopping
16 Q0 2378 47 0.233794 BM25_Stopping
16 Q0 69 48 0.232958 BM25_Stopping
16 Q0 2704 49 0.231850 BM25_Stopping
16 Q0 3148 50 0.231434 BM25_Stopping
16 Q0 1749 51 0.229949 BM25_Stopping
16 Q0 1755 52 0.228321 BM25_Stopping
16 Q0 3157 53 0.222719 BM25_Stopping
16 Q0 2138 54 0.222082 BM25_Stopping
16 Q0 3127 55 0.221299 BM25_Stopping
16 Q0 296 56 0.217253 BM25_Stopping
16 Q0 2840 57 0.217078 BM25_Stopping
16 Q0 2597 58 0.216715 BM25_Stopping
16 Q0 1680 59 0.213930 BM25_Stopping
16 Q0 3150 60 0.211966 BM25_Stopping
16 Q0 2621 61 0.211916 BM25_Stopping
16 Q0 2311 62 0.211710 BM25_Stopping
16 Q0 2372 63 0.211097 BM25_Stopping
16 Q0 1728 64 0.209190 BM25_Stopping
16 Q0 786 65 0.205925 BM25_Stopping
16 Q0 2852 66 0.205153 BM25_Stopping
16 Q0 3023 67 0.204839 BM25_Stopping
16 Q0 2093 68 0.204127 BM25_Stopping
16 Q0 3073 69 0.201403 BM25_Stopping
16 Q0 2317 70 0.201357 BM25_Stopping
16 Q0 2672 71 0.200553 BM25_Stopping
16 Q0 2950 72 0.200216 BM25_Stopping
16 Q0 1747 73 0.198408 BM25_Stopping
16 Q0 2890 74 0.197742 BM25_Stopping
16 Q0 1752 75 0.196451 BM25_Stopping
16 Q0 2319 76 0.194717 BM25_Stopping
16 Q0 3021 77 0.193258 BM25_Stopping
16 Q0 2525 78 0.192803 BM25_Stopping
16 Q0 2696 79 0.191793 BM25_Stopping
16 Q0 1844 80 0.191560 BM25_Stopping
16 Q0 3078 81 0.190529 BM25_Stopping
16 Q0 2227 82 0.190051 BM25_Stopping
16 Q0 412 83 0.187872 BM25_Stopping
16 Q0 2255 84 0.187872 BM25_Stopping
16 Q0 1959 85 0.187665 BM25_Stopping
16 Q0 2371 86 0.184629 BM25_Stopping
16 Q0 2424 87 0.184478 BM25_Stopping
16 Q0 2504 88 0.183994 BM25_Stopping
16 Q0 2219 89 0.183367 BM25_Stopping
16 Q0 3026 90 0.182566 BM25_Stopping
16 Q0 825 91 0.181492 BM25_Stopping
16 Q0 2438 92 0.179540 BM25_Stopping
16 Q0 1247 93 0.178484 BM25_Stopping
16 Q0 3134 94 0.178093 BM25_Stopping
16 Q0 435 95 0.177823 BM25_Stopping
16 Q0 2168 96 0.177792 BM25_Stopping
16 Q0 1199 97 0.177316 BM25_Stopping
16 Q0 2796 98 0.176949 BM25_Stopping
16 Q0 1854 99 0.175403 BM25_Stopping
16 Q0 1484 100 0.172786 BM25_Stopping
